Rank,Team,Confrence,Win_Loss,Adjusted_Efficiency_Margin,Adjusted_Offensive_Efficency,Adjusted_Defensive_Efficency,Adjusted_tempo,Luck,Strength_of_Schedule_Rating,Adverage_Adjusted_Offensive_Efficency_of_Opponents,Adverage_Adjusted_Defensive_Efficency_of_Opponents,Non_Confrence_Strength_of_Schedule_Rating
249,UMKC,Sum,10-15,-6.65,98.7,105.4,63.7,-.017,-2.56,105.5,108.0,+2.18
250,Southeast Missouri St.,OVC,13-12,-6.72,101.4,108.1,72.5,+.015,-5.76,102.6,108.4,+1.47
251,Idaho St.,BSky,9-15,-6.76,102.8,109.5,65.3,-.082,-2.50,104.5,107.0,-1.16
252,California,P12,3-20,-6.78,99.9,106.7,62.1,-.117,+6.41,107.4,101.0,+0.99
253,North Florida,ASun,10-14,-7.02,107.9,114.9,67.9,+.014,+0.42,106.7,106.3,+5.92
254,UT Rio Grande Valley,WAC,12-12,-7.09,102.8,109.8,72.9,+.088,-0.55,105.8,106.4,-5.42
255,Northern Illinois,MAC,10-14,-7.09,101.4,108.5,68.8,+.021,-0.65,105.7,106.4,+1.99
256,Maine,AE,10-14,-7.20,102.1,109.3,65.8,-.064,-2.98,102.9,105.9,-0.06
257,Alcorn St.,SWAC,12-11,-7.24,101.8,109.0,66.9,+.127,-2.45,101.2,103.7,+8.84
258,Campbell,BSth,11-14,-7.30,102.7,110.0,64.0,-.035,-4.40,102.7,107.1,-1.63
259,Louisiana Monroe,SB,11-14,-7.32,99.9,107.2,66.2,+.022,+0.30,105.1,104.8,+1.27
260,Lafayette,Pat,8-18,-7.35,95.7,103.0,62.5,-.085,-2.22,104.7,106.9,+4.22
261,Southern Indiana,OVC,13-12,-7.35,103.7,111.1,69.5,-.024,-6.84,102.0,108.9,-0.62
262,Oakland,Horz,10-15,-7.41,104.6,112.0,68.3,+.050,-0.38,105.8,106.1,+6.14
263,Bellarmine,ASun,11-14,-7.66,102.2,109.8,61.6,+.026,-0.11,105.8,105.9,+5.23
264,Lehigh,Pat,14-10,-7.70,98.6,106.3,69.7,+.132,-4.64,102.8,107.5,-0.46
265,Northern Arizona,BSky,6-19,-7.71,104.4,112.1,66.5,-.058,+1.99,106.7,104.7,+7.41
266,Jacksonville St.,ASun,10-15,-7.72,100.9,108.7,65.1,-.045,-1.70,105.2,106.9,+1.35
267,Robert Morris,Horz,11-14,-7.78,98.8,106.6,66.3,-.040,-4.41,103.4,107.8,-2.05
268,Illinois St.,MVC,10-16,-7.80,101.3,109.1,64.6,+.009,-3.70,102.9,106.6,-6.65
269,Western Illinois,Sum,15-9,-7.81,103.0,110.8,66.7,+.132,-5.73,103.9,109.6,-3.20
270,Morehead St.,OVC,16-9,-7.82,100.6,108.5,64.2,+.167,-5.06,103.1,108.2,+4.16
271,Bowling Green,MAC,10-14,-7.90,104.6,112.5,69.3,-.043,-4.04,105.0,109.0,-5.20
272,Tulsa,Amer,5-18,-8.03,101.9,110.0,68.5,-.049,+3.58,106.7,103.1,-2.86
273,UT Arlington,WAC,8-16,-8.07,99.5,107.6,65.5,-.029,+1.87,104.9,103.0,+4.17
274,Southeastern Louisiana,Slnd,14-10,-8.11,104.7,112.8,68.7,+.099,-5.10,103.5,108.6,+4.64
275,North Alabama,ASun,14-11,-8.21,105.4,113.6,68.3,+.132,-2.42,104.5,106.9,-0.67
276,Prairie View A&M,SWAC,9-15,-8.33,93.8,102.2,67.6,-.099,-5.04,101.5,106.5,+5.32
277,Tennessee Martin,OVC,15-10,-8.65,101.2,109.8,70.9,+.071,-7.60,101.7,109.3,-2.28
278,Coastal Carolina,SB,10-14,-8.84,104.3,113.1,67.6,+.038,-1.30,104.8,106.1,-2.91
279,Valparaiso,MVC,10-16,-8.88,99.0,107.9,67.6,+.019,-1.86,104.5,106.3,-4.23
280,Illinois Chicago,MVC,10-16,-8.90,97.7,106.6,69.0,-.005,-3.40,102.5,105.9,-9.73
281,USC Upstate,BSth,11-13,-8.92,98.8,107.7,67.5,+.046,-2.98,104.5,107.4,+1.57
282,New Hampshire,AE,11-12,-8.94,97.7,106.7,64.3,-.009,-6.00,102.1,108.1,-4.66
283,Idaho,BSky,9-16,-9.02,105.4,114.4,66.2,-.088,-4.33,103.6,107.9,-6.71
284,Dartmouth,Ivy,8-15,-9.12,97.3,106.4,68.2,-.011,-1.27,104.0,105.3,-3.11
285,Canisius,MAAC,5-17,-9.36,100.6,110.0,67.7,-.071,-0.71,105.2,105.9,+4.11
286,Denver,Sum,13-13,-9.40,101.4,110.8,68.1,+.048,-5.88,103.9,109.8,-8.42
287,North Carolina A&T,CAA,12-14,-9.49,100.9,110.4,69.7,+.075,-1.61,103.7,105.3,+5.73
288,Chicago St.,ind,8-18,-9.54,102.5,112.1,64.4,-.052,-0.34,105.4,105.7,+0.59
289,Boston University,Pat,12-14,-9.64,98.5,108.1,65.7,+.017,-5.83,101.7,107.5,-4.47
290,Northeastern,CAA,8-15,-9.79,98.8,108.6,67.2,-.017,-4.46,102.6,107.0,-1.07
291,Morgan St.,MEAC,12-11,-9.81,96.8,106.6,69.8,+.066,-3.78,103.9,107.6,+2.28
292,Charleston Southern,BSth,8-16,-9.81,108.0,117.8,65.2,-.087,-3.00,103.4,106.4,+1.44
293,Mount St. Mary's,MAAC,8-16,-9.83,96.6,106.4,65.6,-.036,-3.83,102.5,106.3,-2.24
294,UC San Diego,BW,8-16,-10.15,98.9,109.1,65.0,+.053,-0.32,105.5,105.8,+1.81
295,Miami OH,MAC,8-16,-10.26,104.6,114.9,67.7,-.069,-2.43,105.2,107.6,-1.48
296,Cal St. Bakersfield,BW,8-15,-10.49,96.8,107.3,62.4,+.016,-0.03,104.5,104.5,+0.11
297,Bucknell,Pat,10-16,-10.50,99.5,110.1,67.0,-.059,-7.49,100.1,107.6,-7.04
298,Wagner,NEC,12-9,-10.56,97.7,108.2,63.0,+.056,-10.37,98.2,108.6,-2.39
299,Manhattan,MAAC,8-14,-10.77,98.3,109.1,67.1,+.014,-5.09,102.2,107.3,-5.46
300,Saint Peter's,MAAC,9-13,-10.93,97.1,108.0,63.1,+.025,-5.27,101.2,106.5,-7.67
301,Louisville,ACC,3-21,-11.02,99.1,110.1,67.1,-.046,+4.81,107.9,103.1,+1.49
302,Eastern Michigan,MAC,6-18,-11.12,105.0,116.1,70.0,-.042,-1.16,106.0,107.2,-0.22
303,Tennessee Tech,OVC,11-14,-11.31,100.3,111.6,66.2,+.002,-5.56,101.9,107.5,+1.43
304,South Dakota,Sum,11-14,-11.33,102.2,113.5,66.5,+.065,-3.17,104.2,107.3,+1.92
305,North Dakota,Sum,8-17,-11.36,101.4,112.8,66.3,-.052,-2.41,104.9,107.3,+0.02
306,Texas A&M Commerce,Slnd,11-13,-11.46,98.6,110.1,64.8,+.074,-6.43,102.8,109.3,+1.40
307,Marist,MAAC,8-14,-11.69,96.1,107.8,65.3,-.001,-6.78,100.7,107.5,-9.06
308,Tennessee St.,OVC,14-11,-11.76,100.4,112.2,69.7,+.024,-10.39,100.1,110.5,-8.95
309,Western Michigan,MAC,6-18,-11.80,104.7,116.5,65.8,-.066,-0.80,105.4,106.2,+1.13
310,Nebraska Omaha,Sum,7-18,-11.85,102.3,114.1,67.5,+.007,+0.84,106.2,105.4,+8.05
311,Cal Poly,BW,7-17,-11.85,95.5,107.3,63.4,-.068,-0.69,104.2,104.9,-0.99
312,Austin Peay,ASun,8-17,-11.97,97.9,109.8,65.2,-.071,-1.84,105.2,107.0,+1.01
313,Binghamton,AE,10-13,-12.03,99.4,111.4,65.9,+.056,-4.85,102.9,107.7,-4.64
314,High Point,BSth,11-14,-12.30,100.1,112.4,72.1,+.073,-4.72,103.5,108.2,-4.49
315,Arkansas St.,SB,10-15,-12.35,97.8,110.1,63.3,-.002,-4.08,102.7,106.8,-10.12
316,Arkansas Pine Bluff,SWAC,10-14,-12.39,95.3,107.7,69.5,+.003,-1.77,102.0,103.7,+13.55
317,UTSA,CUSA,7-18,-12.47,101.3,113.8,67.6,+.004,+0.62,104.4,103.8,-6.24
318,Fairleigh Dickinson,NEC,14-11,-12.51,106.9,119.4,69.3,+.068,-11.26,98.0,109.2,-6.11
319,Texas Southern,SWAC,8-16,-12.77,95.0,107.8,69.3,+.016,-3.28,102.2,105.5,+10.70
320,William & Mary,CAA,9-16,-12.85,101.3,114.2,65.4,+.055,-1.44,105.1,106.5,+2.01
321,Sacred Heart,NEC,13-13,-12.88,98.4,111.2,69.7,+.036,-11.97,97.5,109.5,-7.36
322,The Citadel,SC,9-17,-13.10,99.5,112.6,67.6,+.007,-3.79,104.0,107.8,-3.51
323,Elon,CAA,5-20,-13.15,98.3,111.4,66.8,-.067,-2.00,103.4,105.4,-1.81
324,Cal St. Northridge,BW,5-18,-13.15,96.3,109.4,64.4,+.007,-0.56,104.4,105.0,-3.36
325,Jackson St.,SWAC,7-17,-13.29,98.7,112.0,68.7,+.057,-1.19,103.2,104.4,+9.55
326,Central Michigan,MAC,8-16,-13.56,93.9,107.5,67.4,+.014,-2.42,105.5,107.9,-1.60
327,Alabama A&M,SWAC,9-15,-13.65,95.5,109.2,69.8,-.030,-7.40,100.8,108.2,+1.09
328,Stonehill,NEC,12-14,-13.79,96.3,110.1,67.0,+.105,-7.69,101.1,108.7,+0.52
329,Little Rock,OVC,7-18,-13.98,102.8,116.8,70.4,-.055,-6.46,102.0,108.4,-0.92
330,Central Arkansas,ASun,8-17,-14.10,99.8,113.9,72.1,+.076,-1.83,106.0,107.8,-1.11
331,NJIT,AE,6-17,-14.24,96.3,110.6,66.2,-.030,-4.58,104.0,108.6,-4.14
332,Central Connecticut,NEC,7-19,-14.89,97.9,112.8,64.0,-.108,-9.36,98.9,108.3,-3.15
333,St. Francis PA,NEC,8-15,-15.09,100.2,115.3,68.8,-.066,-7.40,100.9,108.3,+0.70
334,Incarnate Word,Slnd,11-13,-15.12,96.0,111.1,67.0,+.052,-7.89,101.8,109.6,-3.03
335,Merrimack,NEC,9-16,-15.31,88.4,103.7,65.4,-.003,-6.72,102.0,108.8,+2.71
336,Stony Brook,CAA,8-17,-15.39,97.1,112.5,63.2,+.026,-3.54,102.7,106.2,+2.54
337,Holy Cross,Pat,8-18,-15.42,94.8,110.2,68.0,-.020,-6.05,100.8,106.9,-4.59
338,Loyola MD,Pat,8-18,-15.49,95.8,111.3,65.3,-.009,-5.15,102.7,107.8,-3.95
339,McNeese St.,Slnd,5-19,-15.57,99.5,115.0,66.3,-.079,-2.61,104.3,106.9,+7.71
340,Presbyterian,BSth,5-21,-15.69,96.0,111.7,63.6,-.090,-3.94,103.6,107.6,-4.25
341,Lindenwood,OVC,9-16,-16.06,95.8,111.9,66.6,-.016,-5.85,102.4,108.3,+2.42
342,Coppin St.,MEAC,6-18,-16.14,99.8,115.9,72.7,+.073,-0.39,104.8,105.2,+4.15
343,Alabama St.,SWAC,7-17,-16.15,94.5,110.6,66.7,+.023,-3.49,102.5,106.0,+6.69
344,Bethune Cookman,SWAC,9-15,-16.19,96.7,112.9,69.3,+.038,-6.51,101.9,108.4,-0.92
345,Columbia,Ivy,6-18,-16.19,93.8,110.0,69.2,-.000,-2.19,103.9,106.1,-6.18
346,Evansville,MVC,5-21,-16.55,93.0,109.6,69.4,+.006,-1.19,104.0,105.2,-2.06
347,Hampton,CAA,6-19,-16.94,98.2,115.1,68.6,-.003,-3.76,103.8,107.5,-1.68
348,South Carolina St.,MEAC,3-20,-17.18,99.8,117.0,71.5,-.038,+0.29,106.2,106.0,+3.69
349,Monmouth,CAA,5-20,-17.41,91.4,108.8,67.9,+.031,+1.90,106.5,104.6,+6.94
350,VMI,SC,6-20,-17.42,99.2,116.6,66.5,-.010,-1.48,104.7,106.2,-1.23
351,Houston Christian,Slnd,7-17,-17.87,103.2,121.0,70.6,-.048,-6.19,103.4,109.6,+0.14
352,Albany,AE,6-20,-17.96,98.2,116.1,67.0,-.030,-1.98,104.2,106.2,+1.44
353,Eastern Illinois,OVC,7-18,-18.08,93.5,111.6,67.9,+.006,-7.39,102.2,109.6,-2.80
354,New Orleans,Slnd,6-16,-18.34,96.7,115.0,70.7,-.080,-7.19,103.0,110.2,+2.38
355,Delaware St.,MEAC,5-17,-19.04,92.4,111.5,66.9,+.038,-2.00,104.0,106.0,+1.68
356,St. Francis NY,NEC,12-12,-19.94,91.3,111.2,66.1,+.092,-13.87,97.2,111.1,-8.78
357,Mississippi Valley St.,SWAC,3-22,-20.68,92.6,113.3,66.8,-.028,-0.58,104.0,104.6,+8.97
358,Florida A&M,SWAC,5-17,-21.41,89.5,110.9,64.0,+.005,-0.81,103.7,104.5,+13.88
359,Lamar,Slnd,7-17,-21.50,94.6,116.1,66.2,+.038,-6.49,102.3,108.8,-1.44
360,IUPUI,Horz,4-22,-23.93,93.7,117.6,66.7,-.081,-6.33,102.2,108.5,-6.67
361,Green Bay,Horz,3-22,-26.31,92.1,118.4,65.0,+.044,-1.90,104.4,106.3,+2.17
362,Hartford,ind,5-20,-28.08,89.9,118.0,65.7,-.045,-9.36,100.6,109.9,-9.07
363,LIU,NEC,3-20,-28.73,86.9,115.6,72.0,-.012,-6.65,101.7,108.3,+5.54
