Rank,Team,Confrence,Win_Loss,Adjusted_Efficiency_Margin,Adjusted_Offensive_Efficency,Adjusted_Defensive_Efficency,Adjusted_tempo,Luck,Strength_of_Schedule_Rating,Adverage_Adjusted_Offensive_Efficency_of_Opponents,Adverage_Adjusted_Defensive_Efficency_of_Opponents,Non_Confrence_Strength_of_Schedule_Rating
249,Maryland Eastern Shore,MEAC,14-10,-6.85,96.9,103.8,68.5,+.121,-1.74,104.1,105.8,+4.66
250,North Alabama,ASun,16-11,-6.85,105.4,112.3,68.4,+.136,-3.11,103.9,107.0,-0.26
251,Southern,SWAC,13-13,-6.96,99.0,105.9,71.8,+.010,-4.95,101.5,106.5,+8.40
252,Campbell,BSth,11-15,-6.97,102.6,109.5,64.1,-.048,-3.91,102.4,106.3,-1.68
253,Oakland,Horz,11-16,-7.01,103.9,111.0,67.9,+.035,-0.97,104.9,105.9,+6.49
254,Idaho St.,BSky,9-17,-7.01,101.6,108.6,65.3,-.093,-2.26,104.5,106.7,-1.14
255,UMKC,Sum,11-16,-7.06,98.6,105.6,63.6,-.001,-2.32,105.4,107.7,+2.14
256,Winthrop,BSth,11-16,-7.08,106.5,113.6,67.1,-.009,-2.03,104.1,106.1,+3.26
257,California,P12,3-22,-7.10,99.1,106.2,62.4,-.112,+6.91,107.6,100.6,+0.94
258,Jacksonville St.,ASun,10-17,-7.17,100.6,107.7,64.9,-.072,-1.15,105.0,106.2,+1.74
259,Bellarmine,ASun,12-15,-7.20,102.5,109.7,62.2,+.045,+0.85,106.1,105.3,+5.14
260,Louisiana Monroe,SB,11-16,-7.23,98.6,105.9,66.3,+.002,+0.88,104.9,104.0,+1.58
261,UT Arlington,WAC,9-16,-7.31,98.8,106.1,65.6,-.012,+1.80,104.8,103.0,+4.29
262,Alcorn St.,SWAC,14-11,-7.44,101.6,109.0,67.2,+.156,-3.61,100.5,104.1,+8.75
263,Morehead St.,OVC,17-10,-7.62,99.9,107.6,64.2,+.153,-5.22,102.8,108.0,+4.46
264,Lafayette,Pat,9-18,-7.70,95.2,102.9,62.6,-.066,-3.05,104.0,107.0,+4.03
265,American,Pat,15-11,-7.73,101.5,109.2,63.2,+.063,-7.84,100.7,108.6,-8.42
266,UT Rio Grande Valley,WAC,12-14,-7.76,101.5,109.2,72.9,+.063,-0.86,105.3,106.1,-5.40
267,USC Upstate,BSth,12-13,-7.96,99.0,106.9,67.8,+.057,-2.88,104.4,107.3,+1.70
268,Illinois St.,MVC,10-17,-8.11,101.4,109.5,64.7,-.000,-3.78,102.8,106.6,-6.49
269,Southern Indiana,OVC,14-13,-8.21,103.3,111.5,69.5,-.017,-7.48,101.4,108.8,-0.91
270,Tennessee Martin,OVC,16-11,-8.26,100.6,108.9,71.3,+.033,-8.50,100.9,109.4,-2.29
271,Maine,AE,10-15,-8.32,100.4,108.7,66.0,-.066,-3.36,102.5,105.9,-0.22
272,Southeast Missouri St.,OVC,13-14,-8.33,99.8,108.1,72.4,+.006,-6.07,102.0,108.1,+1.30
273,Bowling Green,MAC,10-15,-8.33,104.5,112.9,69.5,-.039,-3.35,105.0,108.3,-5.04
274,Dartmouth,Ivy,9-15,-8.44,97.6,106.0,68.5,+.002,-1.37,103.9,105.3,-3.41
275,Canisius,MAAC,6-18,-8.50,101.3,109.8,67.6,-.085,-0.67,104.5,105.2,+4.21
276,Prairie View A&M,SWAC,9-17,-8.54,94.3,102.9,67.4,-.107,-4.26,101.5,105.8,+5.67
277,Western Illinois,Sum,15-11,-8.70,103.0,111.7,66.7,+.105,-5.28,103.9,109.2,-3.13
278,Idaho,BSky,9-17,-8.86,104.9,113.8,66.3,-.093,-4.00,103.5,107.5,-6.48
279,Valparaiso,MVC,11-16,-8.97,99.6,108.6,67.7,+.034,-2.48,103.8,106.3,-4.62
280,Southeastern Louisiana,Slnd,14-12,-9.00,103.5,112.5,69.2,+.067,-5.56,103.0,108.6,+4.90
281,Tulsa,Amer,5-19,-9.02,101.4,110.4,68.6,-.047,+4.36,106.9,102.6,-2.65
282,Coastal Carolina,SB,10-16,-9.04,103.3,112.3,68.3,+.027,-0.51,104.9,105.4,-2.63
283,New Hampshire,AE,11-12,-9.10,97.5,106.6,64.5,-.009,-6.12,101.7,107.9,-4.72
284,Lehigh,Pat,14-11,-9.13,99.1,108.2,69.8,+.117,-5.55,102.0,107.6,-0.97
285,Illinois Chicago,MVC,10-17,-9.58,97.4,107.0,69.3,-.001,-2.90,102.7,105.6,-9.78
286,Chicago St.,ind,9-18,-9.62,102.2,111.8,64.5,-.052,-0.31,105.3,105.6,+0.64
287,UC San Diego,BW,8-17,-9.81,99.3,109.2,65.0,+.047,+0.18,105.1,104.9,+1.86
288,Boston University,Pat,12-15,-9.86,98.1,107.9,65.8,+.003,-5.92,101.3,107.2,-4.67
289,Bucknell,Pat,11-17,-9.94,98.8,108.8,67.2,-.065,-7.48,100.1,107.6,-7.08
290,Cal St. Bakersfield,BW,9-16,-9.97,97.1,107.1,62.9,+.004,-0.76,103.7,104.5,+0.29
291,Tennessee St.,OVC,16-11,-10.09,99.8,109.9,70.3,+.019,-10.76,99.5,110.3,-9.00
292,North Dakota,Sum,10-17,-10.17,101.5,111.7,66.6,-.039,-3.51,104.2,107.7,+0.04
293,Manhattan,MAAC,9-14,-10.23,98.0,108.2,67.3,+.001,-5.91,101.4,107.3,-5.91
294,Mount St. Mary's,MAAC,8-18,-10.33,96.1,106.5,66.1,-.052,-4.08,101.9,106.0,-2.49
295,Louisville,ACC,3-22,-10.39,100.1,110.5,67.2,-.050,+5.50,108.4,102.9,+1.71
296,Northeastern,CAA,8-17,-10.61,98.5,109.1,67.4,-.012,-3.22,102.8,106.0,-1.21
297,Charleston Southern,BSth,8-17,-10.68,107.8,118.5,65.6,-.083,-2.96,103.0,106.0,+1.08
298,Denver,Sum,13-15,-10.75,100.7,111.4,68.2,+.037,-5.59,103.9,109.5,-8.82
299,Miami OH,MAC,8-17,-10.81,104.2,115.0,67.5,-.075,-2.74,104.5,107.2,-0.80
300,Jackson St.,SWAC,9-17,-10.89,100.1,111.0,68.7,+.029,-2.53,102.2,104.8,+9.68
301,South Dakota,Sum,11-15,-10.94,102.7,113.6,66.2,+.051,-2.50,104.2,106.8,+2.12
302,Eastern Michigan,MAC,6-19,-10.99,103.9,114.9,69.9,-.048,-0.99,106.1,107.1,-0.36
303,Wagner,NEC,13-10,-11.09,96.7,107.8,62.6,+.035,-11.69,96.9,108.6,-2.28
304,Tennessee Tech,OVC,12-15,-11.12,99.7,110.8,66.6,+.001,-6.06,101.4,107.5,+1.60
305,North Carolina A&T,CAA,12-16,-11.24,99.9,111.2,69.9,+.060,-2.42,102.8,105.3,+5.93
306,Cal Poly,BW,7-19,-11.31,94.3,105.6,63.6,-.084,-0.18,104.2,104.4,-0.64
307,Morgan St.,MEAC,12-13,-11.37,94.4,105.8,70.5,+.057,-3.93,103.8,107.8,+2.07
308,Texas A&M Commerce,Slnd,11-15,-11.43,99.1,110.6,65.2,+.054,-5.85,103.0,108.9,+1.44
309,Saint Peter's,MAAC,10-14,-11.68,95.9,107.6,63.6,+.030,-6.09,100.3,106.4,-7.67
310,Binghamton,AE,11-13,-11.91,99.0,110.9,66.0,+.056,-5.82,102.3,108.1,-4.70
311,High Point,BSth,11-15,-12.06,100.1,112.1,71.9,+.057,-4.44,103.3,107.7,-4.10
312,Texas Southern,SWAC,9-17,-12.15,94.2,106.4,69.5,+.022,-2.88,102.2,105.1,+10.78
313,Marist,MAAC,8-16,-12.31,95.4,107.7,65.7,-.010,-6.58,100.4,107.0,-9.75
314,Arkansas St.,SB,10-17,-12.33,97.6,109.9,63.5,-.013,-3.34,102.7,106.0,-10.13
315,Nebraska Omaha,Sum,7-20,-12.41,100.8,113.2,67.8,-.002,+0.78,106.3,105.5,+8.48
316,Central Michigan,MAC,9-16,-12.64,94.1,106.7,67.3,+.028,-2.43,105.3,107.7,-1.40
317,The Citadel,SC,9-18,-12.79,99.0,111.8,68.0,-.004,-3.36,104.1,107.5,-3.65
318,Austin Peay,ASun,8-19,-12.89,96.9,109.8,65.0,-.079,-2.19,105.0,107.2,+1.07
319,Cal St. Northridge,BW,6-19,-12.90,96.2,109.1,64.9,-.003,-1.07,103.5,104.5,-2.72
320,Western Michigan,MAC,6-19,-12.93,103.6,116.5,65.9,-.062,-0.59,105.2,105.8,+1.28
321,UTSA,CUSA,7-19,-12.95,100.3,113.2,68.2,+.001,+0.32,104.2,103.9,-6.45
322,Alabama A&M,SWAC,11-15,-12.96,95.6,108.5,69.4,+.015,-7.52,100.3,107.8,+1.60
323,William & Mary,CAA,10-17,-12.96,100.7,113.7,65.3,+.069,-1.97,104.6,106.5,+1.90
324,Elon,CAA,7-20,-12.97,97.8,110.8,66.6,-.047,-3.49,102.6,106.1,-1.65
325,Arkansas Pine Bluff,SWAC,10-16,-13.05,95.7,108.7,69.4,-.027,-3.39,100.9,104.3,+13.79
326,Sacred Heart,NEC,13-14,-13.11,98.0,111.1,69.7,+.019,-12.06,97.2,109.3,-7.35
327,NJIT,AE,7-17,-13.48,95.7,109.2,66.5,-.038,-5.35,103.3,108.7,-4.57
328,Fairleigh Dickinson,NEC,15-12,-13.57,106.2,119.8,69.6,+.069,-12.36,96.9,109.3,-6.38
329,Central Arkansas,ASun,9-18,-14.06,100.4,114.5,72.2,+.078,-2.57,104.9,107.5,-1.27
330,Merrimack,NEC,11-16,-14.13,88.1,102.3,65.7,+.015,-7.58,101.3,108.8,+3.15
331,Little Rock,OVC,8-19,-14.35,101.4,115.8,71.0,-.031,-6.54,101.6,108.1,-0.89
332,Stonehill,NEC,13-15,-14.45,94.8,109.3,66.9,+.097,-8.80,99.7,108.5,+0.09
333,Central Connecticut,NEC,8-19,-14.62,98.0,112.6,64.3,-.088,-9.53,98.8,108.3,-3.28
334,Loyola MD,Pat,9-18,-14.70,97.4,112.1,65.4,+.000,-5.25,102.2,107.5,-3.96
335,Holy Cross,Pat,9-18,-14.72,95.0,109.7,68.3,-.010,-6.27,100.6,106.8,-5.05
336,McNeese St.,Slnd,7-19,-14.86,99.5,114.4,66.3,-.030,-3.62,103.7,107.3,+7.58
337,Stony Brook,CAA,9-18,-15.15,96.3,111.5,63.6,+.027,-4.15,102.2,106.3,+2.37
338,Presbyterian,BSth,5-22,-15.51,96.3,111.8,63.9,-.096,-3.86,103.4,107.2,-3.99
339,Alabama St.,SWAC,8-18,-15.64,95.4,111.1,66.8,+.031,-3.90,102.1,106.0,+7.22
340,South Carolina St.,MEAC,5-20,-15.88,99.7,115.6,71.9,-.022,-1.15,105.0,106.2,+3.93
341,Lindenwood,OVC,9-18,-15.95,95.2,111.1,66.5,-.032,-5.72,102.1,107.8,+2.56
342,St. Francis PA,NEC,9-16,-16.13,99.6,115.7,69.0,-.049,-8.88,99.2,108.1,+0.26
343,Eastern Illinois,OVC,9-18,-16.20,95.2,111.4,68.1,+.026,-7.27,101.7,109.0,-2.57
344,Hampton,CAA,6-21,-16.50,98.5,115.0,68.3,-.016,-3.33,103.7,107.0,-1.21
345,Evansville,MVC,5-22,-16.50,92.3,108.8,69.7,-.002,-1.33,103.7,105.1,-1.81
346,Columbia,Ivy,6-19,-16.74,93.5,110.2,69.6,+.003,-1.66,104.0,105.6,-6.60
347,Incarnate Word,Slnd,11-15,-16.95,95.8,112.7,66.6,+.030,-9.22,100.9,110.1,-2.87
348,VMI,SC,6-21,-17.29,99.0,116.3,66.5,-.019,-1.69,104.3,106.0,-1.77
349,Monmouth,CAA,6-21,-17.40,91.9,109.3,68.0,+.036,+1.10,105.8,104.7,+6.73
350,Coppin St.,MEAC,6-20,-17.51,99.2,116.7,72.4,+.065,-0.77,104.5,105.2,+4.04
351,Houston Christian,Slnd,8-18,-17.74,103.7,121.4,70.4,-.025,-6.04,103.2,109.3,+0.27
352,Bethune Cookman,SWAC,9-17,-17.91,96.0,113.9,69.5,+.023,-7.13,101.5,108.7,-1.03
353,Albany,AE,6-21,-18.70,97.4,116.1,67.0,-.031,-2.48,103.8,106.2,+1.03
354,New Orleans,Slnd,6-18,-19.35,95.9,115.2,71.0,-.089,-7.75,102.5,110.2,+2.03
355,Delaware St.,MEAC,5-19,-19.43,92.8,112.2,67.4,+.019,-2.21,103.7,105.9,+1.47
356,Lamar,Slnd,8-18,-19.75,94.3,114.1,65.9,+.034,-6.10,102.3,108.4,-1.14
357,Mississippi Valley St.,SWAC,4-23,-19.95,92.4,112.4,66.8,-.024,-1.88,103.2,105.1,+9.26
358,St. Francis NY,NEC,13-13,-20.17,90.6,110.8,65.9,+.100,-13.86,96.8,110.6,-8.95
359,Florida A&M,SWAC,5-19,-21.67,89.0,110.7,64.1,-.013,-2.11,103.1,105.2,+13.93
360,IUPUI,Horz,4-23,-24.81,93.1,117.9,66.9,-.079,-5.92,102.1,108.0,-6.83
361,Green Bay,Horz,3-24,-26.04,90.6,116.6,65.1,+.031,-2.39,104.6,106.9,+2.37
362,LIU,NEC,3-22,-28.55,85.8,114.3,72.0,-.027,-7.37,101.2,108.6,+5.57
363,Hartford,ind,5-21,-28.62,89.7,118.3,65.7,-.039,-8.89,100.3,109.2,-8.58
