Rank,Team,Confrence,Win_Loss,Adjusted_Efficiency_Margin,Adjusted_Offensive_Efficency,Adjusted_Defensive_Efficency,Adjusted_tempo,Luck,Strength_of_Schedule_Rating,Adverage_Adjusted_Offensive_Efficency_of_Opponents,Adverage_Adjusted_Defensive_Efficency_of_Opponents,Non_Confrence_Strength_of_Schedule_Rating
249,Fairfield,MAAC,12-15,-6.44,98.7,105.1,65.1,-.006,-4.96,101.2,106.2,-2.03
250,UMBC,AE,17-13,-6.45,106.2,112.7,68.0,+.032,-8.27,100.6,108.8,-8.48
251,Maryland Eastern Shore,MEAC,15-11,-6.74,96.0,102.7,69.2,+.099,-3.64,102.7,106.4,+3.95
252,Western Carolina,SC,16-14,-6.81,101.6,108.4,68.3,+.070,-3.59,103.5,107.1,-4.31
253,Army,Pat,15-15,-6.81,102.8,109.7,68.8,-.064,-8.83,99.5,108.3,-8.83
254,Loyola Chicago,A10,9-18,-6.83,101.2,108.0,66.3,-.034,-0.73,104.1,104.8,-4.91
255,Southern,SWAC,13-14,-6.83,98.4,105.2,71.7,-.004,-5.23,101.1,106.4,+7.67
256,Morehead St.,OVC,20-10,-6.86,100.6,107.5,63.9,+.161,-7.22,101.6,108.9,+4.06
257,Idaho St.,BSky,9-19,-6.89,101.7,108.6,65.7,-.103,-2.48,104.0,106.5,-1.99
258,Niagara,MAAC,14-12,-6.96,99.9,106.9,63.1,+.110,-4.88,101.7,106.6,-5.10
259,Tennessee Martin,OVC,18-11,-7.43,102.6,110.0,71.7,+.048,-9.20,100.4,109.6,-2.78
260,California,P12,3-24,-7.83,98.8,106.6,63.0,-.100,+7.97,107.9,99.9,+0.78
261,Canisius,MAAC,7-19,-7.84,102.7,110.6,67.7,-.075,-1.56,103.9,105.4,+3.26
262,Bellarmine,ASun,14-16,-7.95,101.6,109.5,62.2,+.076,-0.86,105.2,106.1,+4.80
263,Southeast Missouri St.,OVC,15-14,-7.98,99.5,107.5,72.7,+.021,-7.52,101.3,108.9,+0.61
264,Southeastern Louisiana,Slnd,15-13,-8.03,104.2,112.2,69.2,+.069,-5.44,102.9,108.3,+4.89
265,USC Upstate,BSth,14-14,-8.28,97.8,106.1,68.2,+.083,-4.07,103.6,107.7,+1.11
266,Southern Indiana,OVC,15-14,-8.39,103.5,111.9,69.5,-.010,-8.06,101.0,109.1,-1.63
267,North Dakota,Sum,11-18,-8.42,102.2,110.6,66.9,-.036,-3.27,104.2,107.4,-0.40
268,Prairie View A&M,SWAC,11-17,-8.45,94.4,102.9,67.9,-.073,-5.91,100.5,106.4,+5.38
269,UMKC,Sum,11-18,-8.47,97.4,105.8,64.3,-.018,-3.68,104.6,108.3,+1.34
270,Lafayette,Pat,9-21,-8.47,94.8,103.3,62.7,-.085,-4.00,103.5,107.5,+2.93
271,Louisiana Monroe,SB,11-19,-8.65,98.1,106.7,66.3,-.007,+1.06,105.2,104.2,+0.80
272,Georgia St.,SB,10-19,-8.70,96.9,105.6,67.2,-.076,-2.29,102.9,105.1,-6.07
273,Louisville,ACC,4-24,-8.76,101.2,109.9,67.2,-.046,+5.53,108.1,102.6,+1.49
274,New Hampshire,AE,13-13,-8.79,97.3,106.1,64.9,+.018,-6.89,101.6,108.5,-5.43
275,Dartmouth,Ivy,9-17,-8.81,97.2,106.0,68.7,-.010,-1.93,103.6,105.5,-3.69
276,Chicago St.,ind,11-18,-8.82,102.3,111.1,64.5,-.073,-1.66,104.6,106.3,+0.39
277,Boston University,Pat,14-16,-8.84,98.6,107.5,66.0,-.001,-7.12,100.5,107.6,-5.12
278,Valparaiso,MVC,11-19,-8.86,99.8,108.6,67.9,+.001,-2.78,103.3,106.1,-4.66
279,Western Illinois,Sum,15-12,-8.91,102.4,111.3,67.2,+.094,-5.50,103.7,109.2,-3.70
280,Oakland,Horz,12-17,-8.92,102.7,111.7,68.7,+.051,-2.73,104.3,107.1,+5.18
281,UC San Diego,BW,9-19,-8.94,100.1,109.0,65.7,+.020,-0.68,104.2,104.8,+1.30
282,Lehigh,Pat,16-12,-8.96,98.4,107.3,69.9,+.115,-7.04,101.2,108.2,-2.39
283,Coastal Carolina,SB,11-18,-9.02,103.9,112.9,68.3,+.015,-1.67,104.0,105.7,-3.50
284,Illinois St.,MVC,10-20,-9.08,100.7,109.8,65.2,-.005,-3.74,102.9,106.6,-7.71
285,Bowling Green,MAC,10-18,-9.12,103.8,112.9,69.9,-.067,-4.37,104.2,108.6,-5.80
286,Maine,AE,11-16,-9.25,100.3,109.5,66.1,-.047,-4.70,101.8,106.5,-0.52
287,American,Pat,15-13,-9.30,100.2,109.5,63.1,+.048,-8.84,100.1,109.0,-9.12
288,Cal St. Bakersfield,BW,10-17,-9.49,97.0,106.5,63.3,+.012,-1.38,103.1,104.5,-0.10
289,Idaho,BSky,10-18,-9.61,104.4,114.0,66.2,-.060,-4.53,103.2,107.8,-6.75
290,Manhattan,MAAC,10-15,-9.68,98.5,108.2,67.4,+.019,-5.75,101.3,107.1,-6.66
291,Tennessee St.,OVC,17-12,-9.71,100.2,109.9,70.9,+.014,-11.10,99.2,110.3,-9.63
292,Illinois Chicago,MVC,12-18,-9.98,97.8,107.8,69.2,+.031,-4.10,101.8,105.9,-10.26
293,Denver,Sum,14-16,-10.05,101.0,111.0,68.7,+.025,-6.44,103.1,109.6,-9.07
294,Northeastern,CAA,10-17,-10.10,98.2,108.3,67.4,-.005,-5.30,101.8,107.1,-1.94
295,Mount St. Mary's,MAAC,10-18,-10.27,96.7,107.0,66.3,-.014,-5.42,101.2,106.6,-2.63
296,Miami OH,MAC,10-18,-10.33,103.0,113.4,67.4,-.033,-3.33,104.2,107.5,-1.86
297,High Point,BSth,14-15,-10.83,100.4,111.2,71.9,+.081,-5.80,102.2,108.0,-4.68
298,Morgan St.,MEAC,13-14,-11.11,94.7,105.8,70.6,+.059,-4.54,103.1,107.6,+1.40
299,UTSA,CUSA,8-20,-11.24,100.9,112.2,68.6,+.007,+0.33,104.5,104.2,-6.78
300,Tulsa,Amer,5-22,-11.31,99.7,111.0,68.5,-.050,+3.02,106.2,103.2,-3.64
301,Binghamton,AE,12-15,-11.32,100.0,111.4,66.4,+.034,-6.16,102.1,108.3,-5.76
302,Texas Southern,SWAC,11-17,-11.33,94.3,105.6,69.7,+.028,-4.83,100.8,105.7,+10.67
303,North Carolina A&T,CAA,12-17,-11.43,99.7,111.1,70.4,+.054,-2.83,102.7,105.5,+4.87
304,Arkansas St.,SB,11-19,-11.47,98.4,109.8,63.9,-.010,-3.48,102.7,106.2,-10.75
305,Tennessee Tech,OVC,13-16,-11.50,100.6,112.1,66.9,+.003,-7.51,100.6,108.1,+1.02
306,Bucknell,Pat,11-19,-11.63,98.2,109.9,67.1,-.062,-8.14,99.6,107.8,-8.23
307,Jackson St.,SWAC,9-18,-11.69,99.7,111.4,68.7,+.026,-3.35,101.7,105.0,+8.98
308,Cal Poly,BW,7-22,-11.76,94.0,105.7,64.3,-.091,-0.60,103.8,104.4,-0.78
309,Texas A&M Commerce,Slnd,12-17,-11.80,98.9,110.7,65.4,+.048,-7.16,102.3,109.5,+0.96
310,Eastern Michigan,MAC,7-21,-11.95,102.3,114.3,69.8,-.027,-1.41,105.5,106.9,-1.06
311,South Dakota,Sum,11-17,-11.98,101.7,113.7,66.8,+.034,-3.21,103.8,107.0,+1.66
312,The Citadel,SC,10-20,-12.18,99.5,111.7,67.7,-.005,-3.90,103.8,107.7,-4.10
313,Charleston Southern,BSth,8-20,-12.19,105.8,118.0,65.6,-.079,-3.47,103.0,106.5,+0.56
314,Alabama A&M,SWAC,12-16,-12.24,96.3,108.5,69.7,-.040,-9.06,99.3,108.3,+1.43
315,Marist,MAAC,9-17,-12.51,94.7,107.2,66.0,-.009,-7.88,99.7,107.6,-10.65
316,Saint Peter's,MAAC,10-15,-12.59,95.5,108.0,63.5,+.031,-6.35,100.2,106.5,-8.88
317,Western Michigan,MAC,7-21,-12.65,102.7,115.4,66.1,-.053,-1.22,104.6,105.8,+0.92
318,Fairleigh Dickinson,NEC,16-13,-12.70,105.4,118.1,69.9,+.048,-13.04,96.6,109.6,-7.40
319,Elon,CAA,8-21,-12.80,98.5,111.3,66.7,-.032,-3.97,102.1,106.1,-1.79
320,Arkansas Pine Bluff,SWAC,10-18,-12.85,95.5,108.4,69.6,-.042,-3.95,100.3,104.3,+13.46
321,Nebraska Omaha,Sum,8-21,-12.92,101.4,114.3,67.9,+.010,-0.68,105.3,106.0,+8.04
322,Wagner,NEC,13-12,-12.98,93.9,106.9,62.9,+.015,-12.76,96.8,109.5,-3.18
323,Merrimack,NEC,13-16,-13.33,88.2,101.5,66.0,+.032,-9.16,100.2,109.3,+0.83
324,Central Michigan,MAC,10-18,-13.46,92.8,106.2,67.1,+.048,-2.72,105.0,107.7,-1.85
325,Cal St. Northridge,BW,6-22,-13.63,95.7,109.3,65.7,+.003,-1.27,103.6,104.8,-3.01
326,Austin Peay,ASun,9-21,-13.72,96.2,109.9,64.8,-.059,-3.06,104.7,107.8,+0.41
327,William & Mary,CAA,10-19,-13.76,99.8,113.6,65.3,+.055,-3.27,103.5,106.8,+0.75
328,NJIT,AE,7-20,-13.94,96.8,110.7,66.6,-.058,-6.20,102.8,109.0,-5.55
329,Loyola MD,Pat,11-19,-14.07,97.9,112.0,66.0,+.005,-6.66,101.1,107.8,-4.84
330,Sacred Heart,NEC,14-15,-14.19,96.9,111.1,69.9,+.025,-13.40,96.6,110.0,-8.03
331,Little Rock,OVC,9-20,-14.37,100.9,115.3,71.0,-.026,-7.88,100.9,108.8,-1.29
332,Stonehill,NEC,14-16,-14.52,95.2,109.7,66.7,+.077,-10.43,98.6,109.1,-0.49
333,Stony Brook,CAA,10-19,-14.90,96.0,110.9,63.8,+.029,-5.44,101.4,106.9,+1.13
334,Central Connecticut,NEC,10-19,-15.15,97.7,112.9,64.4,-.049,-11.26,97.5,108.8,-4.45
335,Central Arkansas,ASun,9-21,-15.17,98.8,113.9,72.7,+.060,-3.30,104.2,107.5,-2.16
336,South Carolina St.,MEAC,5-22,-15.78,99.3,115.1,71.8,-.034,-1.99,104.0,106.0,+3.87
337,Holy Cross,Pat,10-20,-15.80,94.6,110.4,69.2,+.015,-6.90,100.3,107.2,-5.63
338,St. Francis PA,NEC,11-16,-15.84,100.1,116.0,69.4,-.021,-11.03,97.6,108.6,-0.85
339,McNeese St.,Slnd,8-20,-15.97,98.0,113.9,66.6,-.006,-5.09,102.9,108.0,+6.52
340,Incarnate Word,Slnd,11-17,-16.15,96.3,112.4,66.8,+.007,-9.01,100.8,109.8,-3.06
341,Presbyterian,BSth,5-25,-16.24,94.1,110.4,64.8,-.106,-5.19,102.7,107.9,-4.53
342,Coppin St.,MEAC,7-21,-16.40,98.8,115.2,72.3,+.066,-1.55,104.0,105.5,+3.56
343,Hampton,CAA,7-22,-16.45,97.9,114.4,68.9,+.005,-3.79,103.2,106.9,-2.23
344,Lindenwood,OVC,9-20,-16.53,94.9,111.4,66.6,-.037,-6.34,101.8,108.2,+1.51
345,Eastern Illinois,OVC,9-21,-16.66,94.0,110.7,68.2,+.008,-8.13,101.4,109.5,-3.47
346,Alabama St.,SWAC,8-20,-16.73,94.3,111.0,66.8,+.013,-5.63,101.0,106.6,+7.10
347,Columbia,Ivy,7-20,-16.76,93.6,110.4,69.8,+.018,-3.00,102.7,105.7,-7.39
348,New Orleans,Slnd,8-18,-17.09,96.7,113.7,71.2,-.043,-7.60,102.4,110.0,+1.25
349,Evansville,MVC,5-25,-17.26,91.8,109.1,70.1,-.005,-1.74,103.8,105.5,-1.64
350,Houston Christian,Slnd,9-19,-17.60,104.4,122.0,70.8,-.026,-7.40,102.1,109.5,+0.04
351,Albany,AE,7-22,-17.91,97.8,115.7,67.4,-.029,-3.90,103.0,106.9,-0.19
352,Bethune Cookman,SWAC,10-18,-18.39,95.8,114.2,69.5,+.041,-7.65,100.9,108.6,-1.47
353,Monmouth,CAA,6-23,-18.71,92.1,110.8,67.9,+.024,-0.82,104.4,105.3,+5.33
354,VMI,SC,7-23,-18.80,97.9,116.7,66.8,-.000,-2.99,104.0,107.0,-2.78
355,Delaware St.,MEAC,6-20,-19.29,91.8,111.1,67.6,+.034,-4.05,102.5,106.6,+0.59
356,Florida A&M,SWAC,7-19,-19.36,90.0,109.3,64.6,+.019,-3.42,102.2,105.6,+13.16
357,Lamar,Slnd,9-19,-19.54,94.9,114.4,66.3,+.020,-7.82,101.8,109.6,-2.32
358,Mississippi Valley St.,SWAC,4-25,-19.59,92.5,112.1,67.2,-.034,-2.60,102.3,104.9,+8.70
359,St. Francis NY,NEC,13-14,-20.98,89.6,110.6,66.3,+.086,-15.09,96.2,111.3,-9.56
360,IUPUI,Horz,4-25,-23.61,93.9,117.5,67.3,-.086,-5.92,102.2,108.1,-6.93
361,Green Bay,Horz,3-26,-25.97,90.5,116.5,65.5,+.032,-2.41,104.3,106.7,+1.95
362,Hartford,ind,5-23,-29.43,89.3,118.8,65.8,-.039,-9.70,99.4,109.1,-9.70
363,LIU,NEC,3-24,-29.61,86.2,115.8,72.0,-.028,-8.96,100.0,109.0,+4.94
