Rank,Team,Confrence,Win_Loss,Adjusted_Efficiency_Margin,Adjusted_Offensive_Efficency,Adjusted_Defensive_Efficency,Adjusted_tempo,Luck,Strength_of_Schedule_Rating,Adverage_Adjusted_Offensive_Efficency_of_Opponents,Adverage_Adjusted_Defensive_Efficency_of_Opponents,Non_Confrence_Strength_of_Schedule_Rating
29,Oklahoma St.,B12,14-9,+17.65,108.0,90.4,67.5,-.059,+9.73,109.8,100.0,+1.19
30,Boise St.,MWC,18-6,+17.42,108.6,91.2,66.8,-.010,+5.20,108.3,103.1,+0.98
31,Miami FL,ACC,19-5,+17.38,119.0,101.6,68.2,+.009,+5.51,107.4,101.8,-0.84
32,Iowa,B10,15-8,+16.91,121.0,104.0,69.7,-.032,+8.55,107.8,99.3,-1.68
33,Kentucky,SEC,16-7,+16.80,116.3,99.5,65.4,+.006,+5.38,107.9,102.5,-0.09
34,Florida Atlantic,CUSA,22-2,+16.57,114.1,97.5,67.7,+.069,+0.63,105.2,104.6,-2.92
35,Ohio St.,B10,11-12,+16.51,117.1,100.6,67.0,-.187,+8.91,108.8,99.9,-2.45
36,North Carolina,ACC,15-8,+16.40,114.1,97.7,68.6,-.062,+7.77,109.2,101.4,+7.66
37,Duke,ACC,17-7,+16.39,112.1,95.7,65.6,+.041,+7.05,109.7,102.7,+2.90
38,Texas A&M,SEC,16-7,+15.98,114.9,99.0,66.4,-.010,+3.75,106.3,102.5,-1.63
39,Florida,SEC,13-10,+15.86,107.1,91.2,69.1,-.076,+8.83,110.0,101.1,+5.18
40,Utah St.,MWC,19-5,+15.39,118.6,103.2,68.2,+.055,+5.09,107.7,102.6,+2.77
41,Memphis,Amer,17-6,+15.35,113.0,97.7,71.7,-.092,+4.96,107.2,102.3,+5.70
42,Nevada,MWC,18-6,+15.12,112.6,97.5,65.9,+.047,+6.95,109.0,102.1,+3.35
43,Michigan St.,B10,14-9,+15.09,110.9,95.8,64.9,+.027,+11.55,111.4,99.9,+4.93
44,USC,P12,17-6,+15.07,113.1,98.0,67.9,+.049,+6.74,106.5,99.7,+1.18
45,Mississippi St.,SEC,15-8,+14.90,105.2,90.3,63.7,-.008,+5.60,106.8,101.2,-3.46
46,New Mexico,MWC,19-4,+14.64,114.2,99.6,71.1,+.017,+2.82,106.8,104.0,-1.91
47,N.C. State,ACC,19-5,+14.55,113.6,99.0,69.5,+.040,+2.19,107.2,105.0,-4.80
48,Virginia Tech,ACC,14-9,+14.29,114.0,99.7,66.6,-.082,+5.92,108.3,102.4,-3.54
49,Liberty,ASun,19-6,+14.29,111.3,97.0,63.5,-.026,-2.58,104.1,106.6,+1.62
50,Oregon,P12,14-10,+14.11,113.6,99.5,66.7,-.002,+9.40,108.8,99.4,+5.39
51,Seton Hall,BE,15-9,+14.08,107.1,93.0,66.4,+.015,+9.12,109.8,100.7,+3.62
52,Penn St.,B10,14-9,+14.05,115.5,101.5,64.7,-.020,+7.31,108.4,101.1,-4.01
53,Oral Roberts,Sum,21-4,+13.95,116.2,102.3,70.9,+.067,-3.34,104.3,107.6,+8.32
54,Missouri,SEC,17-6,+13.88,118.9,105.0,70.2,+.081,+5.33,107.1,101.8,-3.93
55,Utah,P12,16-9,+13.79,109.3,95.5,66.3,-.051,+3.09,105.8,102.7,-4.75
56,Oklahoma,B12,12-11,+13.71,112.4,98.7,64.7,-.027,+11.36,109.1,97.8,+3.99
57,Michigan,B10,13-10,+13.24,112.6,99.3,67.7,-.032,+7.80,109.5,101.7,+0.48
58,Northwestern,B10,16-7,+13.02,109.0,96.0,65.4,+.057,+5.77,106.9,101.2,-3.36
59,Colorado,P12,14-11,+12.96,106.8,93.9,69.6,-.097,+5.12,107.1,102.0,+2.84
60,Cincinnati,Amer,16-8,+12.65,110.4,97.8,68.4,-.018,+2.30,107.0,104.7,-2.90
61,Pittsburgh,ACC,16-7,+12.20,112.0,99.8,66.8,+.052,+4.43,108.4,104.0,-3.46
62,Washington St.,P12,10-15,+12.03,110.8,98.8,63.9,-.145,+10.63,110.0,99.4,+4.65
63,UCF,Amer,13-9,+11.83,109.7,97.9,64.0,-.071,+4.42,107.8,103.4,-0.04
64,North Texas,CUSA,19-5,+11.51,107.6,96.1,58.6,+.096,+1.61,105.9,104.3,+1.69
65,Arizona St.,P12,16-8,+11.31,107.9,96.6,68.3,+.048,+5.54,107.2,101.7,-0.22
66,Wake Forest,ACC,15-9,+11.27,115.2,104.0,69.1,-.010,+5.01,107.0,101.9,-1.45
67,Wisconsin,B10,13-9,+11.27,106.3,95.1,62.7,+.033,+9.89,110.8,100.9,+1.40
68,Clemson,ACC,18-6,+11.10,109.2,98.1,68.1,+.030,+1.67,106.7,105.1,-5.47
69,Texas Tech,B12,12-11,+11.02,110.3,99.3,67.1,-.073,+6.08,109.0,102.9,-6.49
70,Villanova,BE,10-13,+10.89,112.7,101.8,63.5,-.118,+8.75,110.1,101.4,+3.89
71,UAB,CUSA,17-7,+10.83,111.2,100.3,71.2,-.065,-0.89,104.5,105.4,-4.44
72,Dayton,A10,15-9,+10.62,108.6,98.0,63.8,-.069,-0.66,104.4,105.1,-1.83
73,BYU,WCC,16-10,+10.44,106.1,95.6,70.0,-.085,+3.08,107.0,104.0,+1.19
74,Yale,Ivy,16-6,+10.34,109.9,99.6,65.7,-.035,-1.58,103.1,104.7,+0.22
75,VCU,A10,18-6,+10.26,105.3,95.0,68.3,+.025,+0.09,104.8,104.7,-1.96
76,Marshall,SB,19-6,+10.18,110.9,100.7,71.1,-.070,-3.53,103.5,107.1,-4.36
77,Kent St.,MAC,18-5,+10.12,106.6,96.5,67.6,+.003,-0.76,105.9,106.7,+2.99
78,Charleston,CAA,22-3,+9.98,110.9,101.0,70.3,+.045,-3.57,104.0,107.6,-1.22
79,Sam Houston St.,WAC,17-6,+9.96,108.0,98.1,64.0,+.035,+2.83,106.0,103.1,+7.86
80,Tulane,Amer,15-7,+9.38,111.4,102.0,72.5,-.008,+0.35,105.2,104.8,-6.47
81,Iona,MAAC,16-7,+9.24,108.8,99.6,69.2,-.020,-1.25,103.9,105.1,+4.03
82,UNLV,MWC,15-8,+8.91,109.0,100.0,69.5,-.028,+3.03,106.6,103.6,-2.14
83,Syracuse,ACC,14-10,+8.65,111.9,103.3,67.0,-.031,+2.31,107.1,104.8,-4.27
84,Bradley,MVC,17-8,+8.64,107.4,98.8,65.5,+.008,-1.09,103.6,104.7,+0.75
85,Utah Valley,WAC,18-6,+8.54,107.0,98.5,68.9,+.055,+1.93,106.4,104.5,+4.44
86,St. John's,BE,14-10,+8.50,108.6,100.1,73.3,+.023,+5.35,107.2,101.9,-6.41
87,Furman,SC,19-6,+8.47,113.5,105.0,68.6,-.020,-3.11,104.6,107.7,-2.30
88,Southern Miss,SB,21-4,+8.36,109.3,101.0,67.7,+.066,-2.13,103.8,105.9,-3.52
89,Drake,MVC,19-6,+8.26,107.0,98.7,66.3,+.041,-1.86,103.9,105.7,-1.45
90,Santa Clara,WCC,17-8,+8.11,110.7,102.6,69.8,+.094,+4.37,107.9,103.5,+0.59
91,Saint Louis,A10,15-8,+7.68,111.6,103.9,68.7,+.039,+2.53,105.2,102.7,+4.37
92,James Madison,SB,17-8,+7.68,106.9,99.2,70.0,-.066,-1.81,103.3,105.1,-3.86
93,Louisiana,SB,20-4,+7.60,113.2,105.6,68.6,+.093,-1.34,103.6,105.0,-0.07
94,UC Irvine,BW,15-8,+7.35,108.7,101.4,69.2,-.065,+0.16,104.1,104.0,+2.82
95,Akron,MAC,17-6,+6.79,107.4,100.7,64.3,+.049,-2.62,104.0,106.6,+0.07
96,Stanford,P12,10-13,+6.69,110.4,103.7,65.5,-.116,+5.33,106.6,101.3,+0.00
97,Nebraska,B10,11-13,+6.65,104.5,97.9,65.9,+.025,+10.98,111.2,100.3,+2.45
98,Loyola Marymount,WCC,16-9,+6.60,109.2,102.6,67.3,+.051,+2.71,108.1,105.4,+0.70
99,Hofstra,CAA,17-8,+6.55,110.8,104.2,67.1,+.063,+0.56,105.3,104.7,+7.65
100,Vanderbilt,SEC,11-12,+6.39,111.9,105.5,65.8,+.008,+7.71,108.4,100.7,+1.68
101,UC Santa Barbara,BW,18-4,+6.30,107.9,101.6,64.8,+.008,-5.02,101.6,106.6,-3.80
102,San Francisco,WCC,15-11,+6.25,108.4,102.2,69.5,-.034,+1.95,106.1,104.2,-3.32
103,San Jose St.,MWC,14-9,+5.97,110.8,104.8,62.5,+.054,+3.32,107.0,103.7,-1.95
104,Toledo,MAC,17-6,+5.94,117.1,111.2,70.2,+.029,-3.48,103.7,107.2,-0.97
105,Indiana St.,MVC,16-9,+5.92,108.7,102.7,70.9,-.085,-4.03,102.4,106.4,-6.46
106,Washington,P12,13-12,+5.87,106.2,100.3,69.1,+.054,+7.70,107.8,100.1,-1.31
107,Mississippi,SEC,9-14,+5.60,106.8,101.2,65.7,-.079,+7.22,108.3,101.1,+1.43
108,Cornell,Ivy,15-7,+5.60,115.9,110.3,71.7,-.052,-1.85,104.0,105.8,-3.79
109,Temple,Amer,14-10,+5.53,106.7,101.2,66.2,+.066,+3.95,106.4,102.5,+0.90
110,Princeton,Ivy,16-6,+5.53,109.3,103.8,67.2,+.011,-3.24,103.3,106.5,-4.46
111,Butler,BE,11-13,+5.47,105.0,99.5,66.1,-.011,+9.95,110.1,100.2,+1.39
112,Montana St.,BSky,17-8,+5.27,105.6,100.4,66.3,+.034,-0.98,106.3,107.2,+4.62
113,Duquesne,A10,15-8,+5.25,110.0,104.7,67.5,+.016,-1.50,104.9,106.4,-4.31
114,Southern Utah,WAC,16-8,+4.90,109.5,104.6,71.7,+.033,+2.56,105.9,103.3,+4.36
115,UNC Greensboro,SC,16-9,+4.87,100.6,95.8,65.7,-.006,-1.07,106.3,107.4,+3.63
116,Southern Illinois,MVC,18-7,+4.73,102.7,98.0,63.7,+.063,-1.96,104.2,106.1,-2.75
117,Wichita St.,Amer,12-11,+4.73,104.5,99.8,65.8,-.050,+1.80,105.7,103.9,-1.96
118,Georgia,SEC,14-9,+4.72,107.1,102.4,67.3,+.077,+2.21,105.9,103.7,-7.06
119,Charlotte,CUSA,13-10,+4.69,107.6,102.9,60.1,-.066,-1.27,104.3,105.6,-5.86
120,Middle Tennessee,CUSA,15-9,+4.54,105.8,101.3,67.4,+.029,+1.46,106.6,105.2,+2.26
121,Youngstown St.,Horz,19-6,+4.34,114.0,109.7,67.1,-.019,-6.57,102.4,109.0,-5.50
122,Colgate,Pat,17-8,+4.23,112.2,107.9,67.1,-.018,-5.01,102.2,107.3,-0.10
123,Grand Canyon,WAC,15-8,+4.18,110.2,106.1,64.4,+.035,+0.45,104.6,104.2,-0.47
124,Stephen F. Austin,WAC,15-9,+3.87,106.6,102.7,69.3,-.038,+0.01,105.0,105.0,-0.75
125,Colorado St.,MWC,10-14,+3.72,111.1,107.3,66.4,-.098,+5.58,107.7,102.2,+1.54
126,LSU,SEC,12-11,+3.60,106.3,102.7,65.5,+.078,+6.19,107.7,101.5,-5.99
127,Eastern Washington,BSky,18-7,+3.51,110.3,106.8,68.8,+.107,-1.70,104.8,106.5,+1.55
128,Hawaii,BW,17-7,+3.40,103.2,99.8,65.0,-.010,-4.37,102.1,106.5,-6.02
129,Belmont,MVC,17-8,+3.35,110.7,107.4,67.7,+.064,-1.28,103.9,105.2,+0.55
130,Vermont,AE,13-10,+3.03,107.0,104.0,64.4,+.012,-0.10,105.1,105.2,+5.12
131,Towson,CAA,16-8,+2.90,107.9,105.0,63.2,-.013,-4.61,102.7,107.3,-3.28
132,Davidson,A10,11-12,+2.88,107.7,104.8,65.5,-.059,+1.65,105.2,103.6,-1.38
133,Quinnipiac,MAAC,17-7,+2.85,105.3,102.5,69.5,-.027,-4.87,101.1,105.9,-2.58
134,Samford,SC,16-9,+2.80,110.3,107.5,66.8,-.014,-3.57,104.0,107.6,-1.64
135,Seattle,WAC,16-8,+2.79,103.0,100.2,69.0,+.089,+0.33,105.4,105.1,-0.08
136,South Florida,Amer,10-13,+2.71,106.7,104.0,68.3,-.133,-0.38,104.6,105.0,-6.21
137,DePaul,BE,9-15,+2.53,107.8,105.3,69.0,+.006,+8.31,109.3,101.0,+2.47
138,Richmond,A10,12-12,+2.36,103.9,101.6,65.0,-.049,-0.34,105.2,105.6,-2.47
139,Kennesaw St.,ASun,18-7,+2.32,106.3,104.0,69.0,+.126,-1.03,105.6,106.6,+4.81
140,George Mason,A10,13-11,+2.22,104.8,102.6,66.3,-.031,-0.90,105.0,105.9,-1.25
141,Louisiana Tech,CUSA,13-10,+2.11,106.9,104.8,66.4,-.026,+0.91,105.5,104.6,+0.67
142,UC Davis,BW,14-9,+1.98,106.6,104.7,70.3,-.026,-2.51,102.7,105.2,-0.80
143,UNC Wilmington,CAA,19-6,+1.83,103.4,101.6,64.6,+.152,-4.46,103.2,107.6,+3.25
144,Cal St. Fullerton,BW,13-12,+1.82,102.3,100.5,64.5,-.057,+0.20,104.9,104.7,+2.73
145,Penn,Ivy,13-11,+1.82,110.2,108.4,66.2,-.017,-0.89,104.6,105.5,-0.61
146,Long Beach St.,BW,14-10,+1.77,105.5,103.8,73.1,+.039,+0.80,104.5,103.7,+5.84
147,Fordham,A10,18-5,+1.68,102.6,100.9,69.6,+.131,-5.78,101.3,107.1,-12.16
148,Troy,SB,14-11,+1.56,104.0,102.5,67.3,-.052,-0.05,104.3,104.3,-0.11
149,Radford,BSth,16-9,+1.27,104.1,102.8,65.2,-.037,-3.76,104.2,107.9,+1.23
150,South Alabama,SB,11-13,+1.17,104.7,103.5,66.4,-.106,+0.57,104.6,104.1,+5.75
151,UMass Lowell,AE,20-6,+1.15,105.5,104.3,68.8,+.006,-10.52,98.5,109.0,-11.41
152,St. Bonaventure,A10,13-11,+1.05,103.2,102.1,65.1,+.017,-0.55,104.7,105.2,-2.94
153,Missouri St.,MVC,12-12,+1.03,105.0,104.0,62.4,-.031,+0.52,104.1,103.6,+2.68
154,Ohio,MAC,12-11,+0.77,110.1,109.3,67.8,-.044,-1.24,106.2,107.5,+0.72
155,Portland,WCC,12-14,+0.70,109.3,108.6,69.0,-.039,+3.38,107.5,104.1,-0.47
156,Longwood,BSth,16-9,+0.60,103.8,103.2,66.1,-.031,-7.06,102.7,109.7,-6.99
157,Cal Baptist,WAC,13-11,+0.55,104.1,103.5,63.8,-.070,-3.47,102.9,106.3,-6.67
158,Air Force,MWC,12-12,+0.51,105.7,105.2,62.7,-.025,-0.67,105.4,106.1,-10.89
159,Ball St.,MAC,16-7,+0.47,107.5,107.1,66.9,+.069,-3.41,104.8,108.2,-4.04
160,Siena,MAAC,15-9,+0.47,103.9,103.5,66.5,-.012,-4.22,101.9,106.2,-1.82
161,Stetson,ASun,13-10,+0.40,112.1,111.7,63.7,+.030,+0.64,106.5,105.8,+6.96
162,UC Riverside,BW,15-9,+0.22,106.2,105.9,66.9,+.104,-0.07,104.3,104.4,+4.43
163,Rider,MAAC,13-9,+0.20,107.4,107.2,65.2,-.002,-3.92,101.8,105.8,-0.77
164,Wyoming,MWC,7-15,+0.04,108.9,108.9,65.7,-.114,+3.96,107.0,103.1,-0.70
165,Lipscomb,ASun,15-10,-0.21,103.4,103.6,68.9,-.009,-3.30,104.7,108.0,-3.19
166,Fresno St.,MWC,8-14,-0.23,101.5,101.7,63.5,-.014,+5.62,108.9,103.2,+2.05
167,Harvard,Ivy,12-11,-0.24,100.3,100.5,65.7,-.046,-0.68,104.4,105.1,-1.46
168,Western Kentucky,CUSA,13-11,-0.27,105.9,106.2,67.4,+.013,-0.23,104.9,105.1,-3.24
169,Rice,CUSA,15-8,-0.33,108.8,109.2,69.7,+.113,-0.35,104.2,104.6,-6.16
170,Notre Dame,ACC,10-13,-0.42,110.1,110.5,64.2,-.016,+0.95,106.4,105.4,-2.59
171,Florida St.,ACC,8-16,-0.42,107.4,107.8,68.8,-.015,+5.85,108.4,102.6,+3.18
172,Buffalo,MAC,11-12,-0.45,105.0,105.5,73.0,-.025,+1.41,106.8,105.3,+6.01
173,Gardner Webb,BSth,13-11,-0.57,98.6,99.2,65.6,-.086,-3.73,104.6,108.3,+1.53
174,UTEP,CUSA,11-12,-0.60,97.7,98.3,66.4,-.012,+1.37,106.3,104.9,-2.21
175,UNC Asheville,BSth,18-7,-0.63,103.7,104.4,67.9,+.140,-4.37,102.6,106.9,-0.50
176,Abilene Christian,WAC,13-11,-0.68,106.6,107.3,68.9,-.008,-0.23,104.5,104.8,-1.59
177,Northern Iowa,MVC,12-12,-0.68,103.9,104.5,67.3,-.037,-1.59,104.1,105.7,-1.64
178,Massachusetts,A10,13-10,-0.69,103.7,104.4,71.1,+.075,-0.15,104.4,104.6,-1.21
179,Boston College,ACC,11-13,-0.73,101.7,102.5,66.2,+.077,+3.56,108.1,104.6,-3.46
180,South Dakota St.,Sum,14-11,-0.80,104.4,105.2,66.8,+.081,+0.23,105.9,105.6,+8.90
181,Old Dominion,SB,14-10,-0.85,104.3,105.1,64.6,+.034,-1.78,103.9,105.7,-1.02
182,Brown,Ivy,12-10,-0.99,100.8,101.8,68.5,+.002,-2.98,103.0,106.0,-3.74
183,Appalachian St.,SB,13-12,-1.00,100.5,101.5,65.1,-.026,-0.71,104.9,105.6,-0.96
184,Norfolk St.,MEAC,16-7,-1.09,109.2,110.3,65.2,+.124,-6.05,102.0,108.0,-0.66
185,Eastern Kentucky,ASun,16-9,-1.15,104.9,106.0,69.9,+.120,-0.94,103.9,104.9,+3.11
186,New Mexico St.,WAC,9-14,-1.17,105.6,106.7,69.2,-.086,+3.53,105.9,102.4,+4.97
187,Bryant,AE,15-8,-1.24,107.4,108.6,72.7,+.074,-3.52,103.4,106.9,+2.26
188,Chattanooga,SC,12-13,-1.32,109.4,110.7,67.3,-.072,-0.49,105.1,105.6,+1.72
189,Cleveland St.,Horz,14-11,-1.37,104.8,106.1,64.8,-.005,-4.00,104.0,108.0,+0.49
190,SMU,Amer,8-16,-1.46,102.0,103.5,69.1,-.046,+5.08,107.6,102.6,+3.47
191,Florida Gulf Coast,ASun,14-11,-1.47,106.1,107.6,65.6,+.041,-2.47,104.0,106.5,+1.42
192,Utah Tech,WAC,11-13,-1.50,105.8,107.3,70.0,-.048,+2.44,106.3,103.9,+2.89
193,Montana,BSky,12-12,-1.61,106.7,108.3,63.0,-.012,-1.45,105.5,107.0,+2.85
194,Detroit Mercy,Horz,10-15,-1.64,111.6,113.3,67.4,-.109,-1.38,105.0,106.4,+4.89
195,Navy,Pat,13-11,-1.64,105.6,107.2,64.8,-.034,-5.17,102.1,107.3,-1.46
196,Texas A&M Corpus Chris,Slnd,15-9,-1.66,107.0,108.7,69.4,-.026,-7.71,101.2,108.9,+1.41
197,Tarleton St.,WAC,13-11,-1.70,102.6,104.3,67.1,+.060,+2.17,106.0,103.9,+6.21
198,Pepperdine,WCC,8-17,-1.77,103.9,105.7,72.3,-.136,+3.94,108.4,104.4,+2.77
199,Wright St.,Horz,14-11,-2.03,103.3,105.4,71.9,-.066,-5.65,103.1,108.7,-1.95
200,Northwestern St.,Slnd,16-8,-2.18,105.9,108.1,66.5,+.100,-5.36,103.8,109.2,+3.99
201,Saint Joseph's,A10,11-12,-2.19,103.1,105.3,69.0,-.015,-2.45,104.0,106.5,-4.80
202,Pacific,WCC,12-13,-2.20,107.0,109.2,69.8,+.037,+0.21,105.7,105.5,-4.96
203,Murray St.,MVC,13-11,-2.23,106.2,108.5,66.6,+.083,+0.04,104.9,104.9,+0.03
204,Oregon St.,P12,9-15,-2.35,100.8,103.2,63.4,+.003,+6.37,107.1,100.8,-5.73
205,Drexel,CAA,13-11,-2.57,102.0,104.6,63.6,-.056,-6.12,101.5,107.6,-1.68
206,Northern Kentucky,Horz,15-10,-2.69,100.4,103.1,62.3,+.045,-4.63,103.7,108.3,+2.92
207,Queens,ASun,16-9,-2.81,108.6,111.4,69.3,+.032,-4.35,103.7,108.1,-2.97
208,Georgia Tech,ACC,8-15,-2.85,101.2,104.1,66.5,-.046,+5.93,108.9,103.0,-1.27
209,FIU,CUSA,12-12,-2.98,102.2,105.1,69.9,+.043,+0.91,106.0,105.1,-7.74
210,Grambling St.,SWAC,15-8,-3.04,100.3,103.3,67.0,+.083,-5.80,100.5,106.3,+3.48
211,Georgetown,BE,6-18,-3.18,105.6,108.8,67.8,-.075,+6.16,109.2,103.0,-4.42
212,Texas St.,SB,11-14,-3.20,100.9,104.1,63.9,+.037,+0.84,105.2,104.3,-0.70
213,East Carolina,Amer,12-12,-3.24,103.3,106.6,67.1,+.018,-2.69,103.8,106.5,-9.21
214,St. Thomas,Sum,16-10,-3.29,108.8,112.1,65.3,+.048,-4.95,102.8,107.8,-2.27
215,North Carolina Central,MEAC,10-11,-3.39,102.7,106.1,67.2,-.089,-1.11,103.6,104.8,+6.37
216,San Diego,WCC,11-14,-3.49,111.2,114.7,68.7,-.005,+0.56,105.5,104.9,-2.60
217,George Washington,A10,11-12,-3.51,108.1,111.6,69.0,-.021,-2.14,103.3,105.5,-5.56
218,SIU Edwardsville,OVC,16-9,-3.62,100.6,104.2,68.7,+.021,-6.11,102.8,108.9,+0.31
219,Rhode Island,A10,8-14,-3.73,100.5,104.3,67.3,-.011,-0.35,103.9,104.2,-1.26
220,Minnesota,B10,7-15,-3.84,100.1,103.9,64.9,+.030,+7.68,108.2,100.5,-6.16
221,Sacramento St.,BSky,12-12,-3.89,105.8,109.7,61.7,+.024,-1.07,105.1,106.2,+3.24
222,Purdue Fort Wayne,Horz,15-10,-3.91,102.1,106.0,68.6,+.062,-4.23,103.9,108.1,-0.63
223,Jacksonville,ASun,12-11,-4.23,101.9,106.2,61.4,+.047,+0.56,107.0,106.5,+6.09
224,Wofford,SC,13-12,-4.30,107.9,112.2,65.3,+.017,-1.57,104.8,106.4,-1.02
225,Milwaukee,Horz,16-8,-4.30,101.6,105.9,71.6,+.096,-5.17,103.2,108.3,+0.93
226,Weber St.,BSky,12-12,-4.51,98.8,103.3,65.2,+.050,+0.17,106.3,106.1,+4.14
227,Delaware,CAA,12-13,-4.57,103.1,107.7,66.9,+.005,-2.12,105.0,107.1,-0.05
228,Georgia Southern,SB,12-13,-4.61,100.7,105.3,65.7,-.008,-1.56,105.0,106.6,-3.66
229,American,Pat,15-8,-4.62,103.5,108.1,63.1,+.076,-7.21,101.5,108.8,-7.86
230,UMBC,AE,15-10,-4.87,108.5,113.4,67.6,+.052,-6.84,101.0,107.9,-7.40
231,East Tennessee St.,SC,9-16,-5.05,99.9,105.0,66.3,-.169,-4.19,104.8,109.0,-4.58
232,Northern Colorado,BSky,8-16,-5.18,106.3,111.5,69.2,-.007,+0.83,106.3,105.4,+5.07
233,Army,Pat,13-12,-5.21,105.0,110.2,68.1,-.081,-7.50,100.5,108.0,-7.31
234,North Dakota St.,Sum,9-15,-5.28,105.4,110.7,67.7,-.069,-0.49,106.5,107.0,+6.36
235,Loyola Chicago,A10,8-14,-5.33,103.0,108.3,65.4,-.022,-0.00,105.2,105.2,-3.72
236,Niagara,MAAC,13-9,-5.59,101.5,107.1,62.2,+.131,-4.22,102.7,106.9,-4.40
237,Mercer,SC,12-13,-5.61,101.6,107.2,64.7,-.019,-3.12,103.7,106.8,-2.16
238,Howard,MEAC,14-10,-5.64,101.9,107.5,69.3,+.078,-4.06,102.9,106.9,+0.33
239,La Salle,A10,10-13,-5.88,101.0,106.9,67.6,+.075,-0.99,104.5,105.5,-2.14
240,Portland St.,BSky,10-14,-6.04,102.6,108.6,71.7,+.023,+0.53,106.3,105.8,+5.10
241,Fairfield,MAAC,10-13,-6.18,98.5,104.7,64.6,+.008,-2.86,102.9,105.8,-0.71
242,Winthrop,BSth,11-14,-6.22,107.2,113.4,66.2,+.009,-1.78,104.5,106.3,+3.36
243,South Carolina,SEC,8-15,-6.26,101.9,108.1,64.2,+.055,+4.27,107.3,103.0,-3.39
244,Maryland Eastern Shore,MEAC,14-8,-6.31,97.4,103.7,68.0,+.168,-1.25,104.2,105.4,+5.19
245,Georgia St.,SB,10-14,-6.39,97.0,103.4,66.8,-.056,-1.78,103.5,105.3,-5.18
246,Nicholls St.,Slnd,11-11,-6.42,101.7,108.1,69.7,+.052,+0.26,106.7,106.4,+13.99
247,Southern,SWAC,12-12,-6.57,98.7,105.2,71.9,+.016,-3.83,102.5,106.3,+8.40
248,Western Carolina,SC,13-12,-6.61,102.4,109.0,67.8,+.011,-4.08,103.7,107.8,-3.72
