Rank,Team,Confrence,Win_Loss,Adjusted_Efficiency_Margin,Adjusted_Offensive_Efficency,Adjusted_Defensive_Efficency,Adjusted_tempo,Luck,Strength_of_Schedule_Rating,Adverage_Adjusted_Offensive_Efficency_of_Opponents,Adverage_Adjusted_Defensive_Efficency_of_Opponents,Non_Confrence_Strength_of_Schedule_Rating
50,Penn St.,B10,14-9,+14.14,115.5,101.4,64.7,-.020,+7.37,108.3,101.0,-3.83
51,N.C. State,ACC,19-6,+14.11,112.8,98.7,69.2,+.040,+3.10,107.5,104.4,-4.81
52,Seton Hall,BE,15-9,+14.06,107.0,92.9,66.5,+.015,+9.07,109.7,100.6,+3.57
53,Oral Roberts,Sum,21-4,+13.97,116.1,102.2,70.9,+.067,-3.36,104.2,107.5,+8.28
54,Utah,P12,16-9,+13.75,109.2,95.5,66.3,-.051,+3.02,105.6,102.6,-4.87
55,Oklahoma,B12,12-11,+13.70,112.3,98.6,64.7,-.027,+11.35,109.1,97.7,+4.06
56,Missouri,SEC,18-6,+13.44,119.2,105.8,70.0,+.085,+4.46,106.7,102.2,-4.01
57,Michigan,B10,13-10,+13.19,112.5,99.3,67.7,-.032,+7.70,109.3,101.6,+0.42
58,Colorado,P12,14-11,+13.03,106.8,93.8,69.6,-.097,+5.16,107.1,101.9,+2.96
59,Northwestern,B10,16-7,+13.00,108.9,95.9,65.4,+.057,+5.71,106.8,101.1,-3.43
60,Pittsburgh,ACC,17-7,+12.74,112.6,99.8,66.7,+.043,+3.36,107.6,104.3,-3.56
61,Cincinnati,Amer,16-9,+12.29,110.4,98.1,68.6,-.034,+2.87,107.3,104.4,-3.01
62,Washington St.,P12,10-15,+12.05,110.7,98.7,63.9,-.145,+10.62,109.9,99.3,+4.67
63,UCF,Amer,13-9,+11.81,109.6,97.8,64.0,-.071,+4.36,107.8,103.4,-0.10
64,Wake Forest,ACC,16-9,+11.61,115.2,103.6,69.7,+.000,+5.23,107.0,101.8,-1.53
65,North Texas,CUSA,19-5,+11.53,107.5,96.0,58.6,+.096,+1.59,105.8,104.3,+1.70
66,Arizona St.,P12,16-8,+11.30,107.8,96.5,68.3,+.048,+5.50,107.1,101.6,-0.29
67,Wisconsin,B10,13-9,+11.24,106.3,95.0,62.7,+.033,+9.85,110.6,100.8,+1.42
68,Clemson,ACC,18-6,+11.10,109.1,98.0,68.1,+.030,+1.64,106.7,105.0,-5.47
69,Dayton,A10,16-9,+11.00,108.6,97.6,63.7,-.054,-0.05,104.5,104.5,-1.88
70,Texas Tech,B12,12-11,+10.99,110.2,99.2,67.1,-.073,+6.01,108.8,102.8,-6.62
71,Villanova,BE,10-13,+10.91,112.7,101.8,63.5,-.118,+8.71,110.0,101.3,+3.90
72,UAB,CUSA,17-7,+10.85,111.1,100.2,71.2,-.065,-0.90,104.5,105.4,-4.42
73,Kent St.,MAC,19-5,+10.50,106.6,96.1,67.7,-.001,-1.42,105.7,107.1,+2.92
74,BYU,WCC,16-10,+10.50,106.0,95.5,70.0,-.085,+3.10,106.9,103.8,+1.22
75,Yale,Ivy,16-6,+10.31,109.8,99.5,65.7,-.035,-1.62,103.0,104.6,+0.15
76,Marshall,SB,19-6,+10.20,110.8,100.6,71.1,-.070,-3.56,103.5,107.0,-4.36
77,Charleston,CAA,22-3,+10.05,110.9,100.8,70.3,+.045,-3.51,103.9,107.4,-1.11
78,Sam Houston St.,WAC,17-6,+9.99,107.9,98.0,64.0,+.035,+2.81,105.9,103.1,+7.83
79,VCU,A10,18-7,+9.80,104.8,95.0,68.2,+.008,+0.31,104.7,104.4,-1.99
80,Tulane,Amer,16-7,+9.66,111.8,102.1,72.7,+.002,+0.72,105.3,104.6,-6.47
81,Drake,MVC,20-6,+9.42,108.3,98.9,66.1,+.035,-1.83,104.0,105.8,-1.55
82,Iona,MAAC,16-7,+9.22,108.7,99.5,69.2,-.020,-1.29,103.7,105.0,+3.95
83,UNLV,MWC,15-8,+9.13,108.9,99.8,69.5,-.028,+3.23,106.7,103.5,-2.14
84,Bradley,MVC,17-8,+8.66,107.2,98.6,65.5,+.008,-1.18,103.6,104.8,+0.67
85,Syracuse,ACC,14-10,+8.65,111.9,103.2,67.0,-.031,+2.25,107.0,104.7,-4.29
86,Utah Valley,WAC,18-6,+8.59,107.0,98.4,68.9,+.055,+1.95,106.3,104.4,+4.50
87,Furman,SC,19-6,+8.49,113.4,104.9,68.7,-.020,-3.12,104.6,107.7,-2.31
88,St. John's,BE,14-11,+8.38,108.3,99.9,73.1,+.003,+5.58,107.2,101.6,-6.44
89,Southern Miss,SB,21-4,+8.36,109.2,100.9,67.7,+.066,-2.17,103.7,105.9,-3.56
90,Santa Clara,WCC,17-8,+8.13,110.6,102.5,69.8,+.094,+4.35,107.8,103.5,+0.55
91,James Madison,SB,17-8,+7.66,106.8,99.1,70.0,-.066,-1.86,103.2,105.1,-3.92
92,Louisiana,SB,20-4,+7.63,113.1,105.5,68.6,+.093,-1.38,103.6,105.0,-0.10
93,UC Irvine,BW,15-8,+7.41,108.7,101.3,69.2,-.065,+0.19,104.1,103.9,+2.88
94,Saint Louis,A10,16-8,+7.15,111.0,103.8,68.9,+.051,+1.91,104.8,102.9,+4.30
95,Toledo,MAC,18-6,+6.88,117.9,111.0,70.1,+.032,-2.87,103.9,106.8,-0.97
96,Loyola Marymount,WCC,16-9,+6.70,109.1,102.4,67.3,+.051,+2.79,108.0,105.2,+0.84
97,Stanford,P12,10-13,+6.69,110.3,103.6,65.5,-.116,+5.30,106.5,101.2,-0.06
98,Nebraska,B10,11-13,+6.67,104.5,97.8,65.9,+.025,+10.98,111.1,100.1,+2.46
99,Hofstra,CAA,17-8,+6.59,110.7,104.1,67.1,+.063,+0.56,105.2,104.7,+7.65
100,Vanderbilt,SEC,11-12,+6.36,111.6,105.3,65.9,+.008,+7.64,108.3,100.7,+1.67
101,UC Santa Barbara,BW,18-4,+6.34,107.8,101.4,64.8,+.008,-5.00,101.5,106.5,-3.77
102,San Francisco,WCC,15-11,+6.31,108.3,102.0,69.5,-.034,+1.98,106.1,104.1,-3.28
103,Washington,P12,13-12,+5.89,106.1,100.2,69.1,+.054,+7.69,107.7,100.0,-1.27
104,Indiana St.,MVC,16-9,+5.87,108.4,102.6,70.9,-.085,-4.09,102.4,106.5,-6.43
105,Mississippi,SEC,10-14,+5.86,107.0,101.2,65.9,-.059,+7.18,108.3,101.1,+1.39
106,Akron,MAC,17-7,+5.86,107.2,101.3,64.3,+.035,-2.42,104.5,106.9,+0.04
107,UNC Greensboro,SC,17-9,+5.64,101.5,95.8,65.9,-.012,-1.54,105.8,107.4,+3.68
108,Cornell,Ivy,15-7,+5.62,115.8,110.2,71.7,-.052,-1.87,103.9,105.7,-3.81
109,San Jose St.,MWC,14-10,+5.62,110.7,105.1,62.7,+.038,+3.57,106.9,103.3,-1.87
110,Butler,BE,12-13,+5.60,104.8,99.2,65.9,+.008,+9.62,109.8,100.2,+1.43
111,Princeton,Ivy,16-6,+5.55,109.2,103.7,67.2,+.011,-3.26,103.2,106.5,-4.47
112,Temple,Amer,14-10,+5.51,106.6,101.1,66.2,+.066,+3.90,106.3,102.4,+0.84
113,Montana St.,BSky,17-8,+5.32,105.5,100.2,66.3,+.034,-0.96,106.2,107.2,+4.69
114,Duquesne,A10,15-8,+5.24,109.9,104.7,67.5,+.016,-1.52,104.8,106.3,-4.33
115,Colorado St.,MWC,11-14,+5.04,111.6,106.6,66.2,-.092,+5.53,107.7,102.2,+1.58
116,Southern Utah,WAC,16-8,+4.92,109.4,104.5,71.7,+.033,+2.55,105.8,103.2,+4.34
117,Wichita St.,Amer,12-11,+4.75,104.4,99.7,65.8,-.050,+1.77,105.6,103.9,-1.98
118,Charlotte,CUSA,13-10,+4.69,107.5,102.8,60.1,-.066,-1.31,104.2,105.5,-5.89
119,Southern Illinois,MVC,18-7,+4.63,102.5,97.9,63.7,+.063,-2.11,104.1,106.2,-2.89
120,Middle Tennessee,CUSA,15-9,+4.49,105.7,101.2,67.4,+.029,+1.37,106.5,105.1,+2.10
121,Youngstown St.,Horz,19-6,+4.32,114.0,109.7,67.1,-.019,-6.63,102.2,108.9,-5.58
122,Grand Canyon,WAC,15-8,+4.23,110.2,105.9,64.5,+.035,+0.46,104.5,104.1,-0.45
123,Colgate,Pat,17-8,+4.22,112.0,107.8,67.1,-.018,-5.05,102.2,107.3,-0.16
124,Georgia,SEC,14-10,+4.14,106.8,102.7,67.5,+.057,+2.02,105.8,103.8,-7.18
125,Stephen F. Austin,WAC,15-9,+3.93,106.5,102.6,69.3,-.038,+0.04,105.0,104.9,-0.70
126,LSU,SEC,12-11,+3.59,106.1,102.5,65.4,+.078,+6.15,107.7,101.6,-6.09
127,Eastern Washington,BSky,18-7,+3.52,110.3,106.7,68.8,+.107,-1.73,104.7,106.4,+1.53
128,Hawaii,BW,17-7,+3.43,103.2,99.7,65.0,-.010,-4.38,102.1,106.4,-6.04
129,Belmont,MVC,17-8,+3.30,110.6,107.3,67.7,+.064,-1.38,103.9,105.2,+0.51
130,Vermont,AE,13-10,+3.11,107.0,103.9,64.4,+.012,-0.04,105.0,105.1,+5.24
131,Towson,CAA,16-8,+2.95,107.8,104.9,63.2,-.013,-4.59,102.6,107.2,-3.25
132,Quinnipiac,MAAC,17-7,+2.88,105.3,102.4,69.5,-.027,-4.87,101.0,105.8,-2.53
133,Davidson,A10,11-12,+2.87,107.7,104.8,65.5,-.059,+1.59,105.1,103.5,-1.37
134,Seattle,WAC,16-8,+2.82,102.9,100.1,69.0,+.089,+0.32,105.3,105.0,-0.10
135,Samford,SC,16-9,+2.75,110.2,107.4,66.8,-.014,-3.67,103.9,107.6,-1.67
136,South Florida,Amer,10-13,+2.68,106.6,103.9,68.3,-.133,-0.44,104.5,104.9,-6.26
137,DePaul,BE,9-15,+2.54,107.7,105.2,69.0,+.006,+8.28,109.2,100.9,+2.44
138,Richmond,A10,12-12,+2.47,103.9,101.4,65.0,-.049,-0.27,105.2,105.5,-2.32
139,Kennesaw St.,ASun,18-7,+2.27,106.2,104.0,69.0,+.126,-1.12,105.4,106.6,+4.73
140,George Mason,A10,13-11,+2.23,104.6,102.4,66.3,-.031,-0.91,105.0,105.9,-1.21
141,Louisiana Tech,CUSA,13-10,+2.12,106.9,104.8,66.4,-.026,+0.88,105.4,104.5,+0.65
142,UC Davis,BW,14-9,+2.00,106.6,104.6,70.3,-.026,-2.52,102.6,105.2,-0.83
143,Cal St. Fullerton,BW,13-12,+1.86,102.2,100.3,64.5,-.057,+0.21,104.8,104.6,+2.74
144,UNC Wilmington,CAA,19-6,+1.86,103.3,101.5,64.5,+.152,-4.48,103.1,107.5,+3.22
145,Penn,Ivy,13-11,+1.82,110.1,108.3,66.3,-.017,-0.93,104.5,105.5,-0.66
146,Long Beach St.,BW,14-10,+1.80,105.5,103.7,73.2,+.039,+0.80,104.4,103.6,+5.83
147,Fordham,A10,18-5,+1.76,102.5,100.8,69.6,+.131,-5.77,101.2,107.0,-12.16
148,Troy,SB,14-11,+1.59,103.9,102.3,67.3,-.052,-0.07,104.2,104.3,-0.11
149,Radford,BSth,16-9,+1.29,104.0,102.7,65.2,-.037,-3.79,104.1,107.9,+1.20
150,UMass Lowell,AE,20-6,+1.18,105.4,104.2,68.8,+.006,-10.52,98.4,108.9,-11.39
151,South Alabama,SB,11-13,+1.16,104.6,103.4,66.4,-.106,+0.52,104.5,104.0,+5.70
152,Missouri St.,MVC,12-12,+1.06,104.9,103.9,62.5,-.031,+0.52,104.0,103.5,+2.69
153,Ball St.,MAC,17-7,+1.02,107.0,105.9,66.8,+.066,-3.80,104.4,108.2,-4.16
154,Ohio,MAC,13-11,+1.02,110.1,109.1,67.9,-.029,-1.37,106.1,107.4,+0.62
155,St. Bonaventure,A10,13-11,+1.01,103.1,102.1,65.1,+.017,-0.61,104.6,105.2,-3.05
156,Portland,WCC,12-14,+0.69,109.2,108.5,69.0,-.039,+3.33,107.4,104.0,-0.59
157,Longwood,BSth,16-9,+0.65,103.8,103.1,66.1,-.031,-7.04,102.5,109.6,-6.92
158,Cal Baptist,WAC,13-11,+0.55,104.0,103.5,63.8,-.070,-3.51,102.7,106.2,-6.75
159,Siena,MAAC,15-9,+0.49,103.8,103.4,66.5,-.012,-4.23,101.9,106.1,-1.82
160,Fresno St.,MWC,9-14,+0.39,101.8,101.4,63.7,-.005,+5.37,108.8,103.4,+2.05
161,Stetson,ASun,13-10,+0.37,112.0,111.7,63.7,+.030,+0.58,106.3,105.8,+6.95
162,UC Riverside,BW,15-9,+0.26,106.1,105.8,66.9,+.104,-0.07,104.2,104.3,+4.42
163,Wyoming,MWC,7-15,+0.18,108.9,108.7,65.7,-.114,+4.08,107.1,103.0,-0.58
164,Rider,MAAC,13-9,+0.18,107.3,107.1,65.2,-.002,-3.98,101.7,105.7,-0.92
165,Harvard,Ivy,12-11,-0.23,100.2,100.4,65.8,-.046,-0.71,104.3,105.0,-1.49
166,Lipscomb,ASun,15-10,-0.30,103.2,103.5,68.9,-.009,-3.44,104.6,108.0,-3.39
167,Western Kentucky,CUSA,13-11,-0.34,105.8,106.1,67.4,+.013,-0.34,104.8,105.1,-3.45
168,Rice,CUSA,15-8,-0.34,108.7,109.1,69.7,+.113,-0.40,104.1,104.5,-6.23
169,Florida St.,ACC,8-16,-0.48,107.3,107.8,68.9,-.015,+5.79,108.3,102.5,+3.13
170,Gardner Webb,BSth,13-11,-0.53,98.6,99.1,65.6,-.086,-3.71,104.5,108.2,+1.62
171,Notre Dame,ACC,10-13,-0.55,109.9,110.5,64.2,-.016,+0.80,106.2,105.4,-2.75
172,UTEP,CUSA,11-12,-0.57,97.6,98.2,66.5,-.012,+1.36,106.2,104.8,-2.16
173,UNC Asheville,BSth,18-7,-0.60,103.6,104.2,67.9,+.140,-4.42,102.5,106.9,-0.56
174,Abilene Christian,WAC,13-11,-0.62,106.5,107.2,68.9,-.008,-0.22,104.5,104.7,-1.57
175,Northern Iowa,MVC,12-12,-0.66,103.7,104.4,67.3,-.037,-1.61,104.1,105.7,-1.56
176,Air Force,MWC,12-13,-0.67,105.0,105.7,62.4,-.026,-0.62,105.5,106.1,-11.00
177,Buffalo,MAC,12-12,-0.74,106.0,106.7,72.9,-.005,+0.64,106.5,105.8,+6.19
178,Boston College,ACC,11-13,-0.74,101.7,102.4,66.1,+.077,+3.54,108.0,104.5,-3.44
179,Massachusetts,A10,13-10,-0.75,103.6,104.3,71.1,+.075,-0.26,104.3,104.6,-1.37
180,South Dakota St.,Sum,14-11,-0.78,104.3,105.1,66.8,+.081,+0.20,105.8,105.6,+8.89
181,Old Dominion,SB,14-10,-0.84,104.2,105.0,64.6,+.034,-1.81,103.8,105.6,-1.01
182,Brown,Ivy,12-10,-0.95,100.8,101.7,68.5,+.002,-2.97,102.9,105.9,-3.71
183,Norfolk St.,MEAC,16-7,-1.02,109.1,110.2,65.2,+.124,-6.02,101.9,107.9,-0.71
184,Appalachian St.,SB,13-12,-1.06,100.3,101.4,65.1,-.026,-0.82,104.8,105.6,-1.14
185,New Mexico St.,WAC,9-14,-1.12,105.5,106.6,69.2,-.086,+3.55,105.8,102.3,+5.02
186,Eastern Kentucky,ASun,16-9,-1.17,104.8,105.9,69.9,+.120,-0.98,103.8,104.8,+3.13
187,Bryant,AE,15-8,-1.23,107.3,108.5,72.7,+.074,-3.55,103.3,106.8,+2.22
188,Cleveland St.,Horz,14-11,-1.39,104.7,106.1,64.7,-.005,-4.05,103.9,107.9,+0.42
189,Chattanooga,SC,12-13,-1.43,109.2,110.6,67.2,-.072,-0.66,105.0,105.7,+1.51
190,Utah Tech,WAC,11-13,-1.46,105.7,107.2,70.0,-.048,+2.45,106.3,103.8,+2.91
191,SMU,Amer,8-16,-1.48,101.9,103.4,69.1,-.046,+5.03,107.6,102.5,+3.40
192,Florida Gulf Coast,ASun,14-11,-1.49,106.0,107.5,65.6,+.041,-2.53,103.9,106.4,+1.40
193,Detroit Mercy,Horz,10-15,-1.64,111.5,113.1,67.4,-.109,-1.40,105.0,106.4,+4.89
194,Montana,BSky,12-12,-1.64,106.6,108.2,63.0,-.012,-1.53,105.4,106.9,+2.69
195,Navy,Pat,13-11,-1.65,105.5,107.1,64.8,-.034,-5.21,102.0,107.2,-1.52
196,Texas A&M Corpus Chris,Slnd,15-9,-1.65,106.9,108.6,69.4,-.026,-7.73,101.1,108.8,+1.38
197,Tarleton St.,WAC,13-11,-1.71,102.5,104.2,67.2,+.060,+2.13,105.9,103.8,+6.14
198,Pepperdine,WCC,8-17,-1.74,103.9,105.6,72.3,-.136,+3.95,108.3,104.3,+2.79
199,Wright St.,Horz,14-11,-2.11,103.2,105.3,71.9,-.066,-5.77,103.0,108.8,-2.18
200,Pacific,WCC,12-13,-2.16,107.0,109.1,69.7,+.037,+0.22,105.6,105.4,-4.95
201,Saint Joseph's,A10,11-12,-2.19,103.0,105.2,69.0,-.015,-2.51,103.9,106.4,-4.89
202,Northwestern St.,Slnd,16-8,-2.22,105.8,108.0,66.5,+.100,-5.41,103.7,109.1,+3.90
203,Oregon St.,P12,9-15,-2.34,100.7,103.1,63.4,+.003,+6.34,107.1,100.7,-5.79
204,Drexel,CAA,13-11,-2.52,102.0,104.5,63.6,-.056,-6.11,101.4,107.5,-1.67
205,Northern Kentucky,Horz,15-10,-2.66,100.4,103.0,62.3,+.045,-4.63,103.6,108.3,+3.02
206,Queens,ASun,16-9,-2.88,108.5,111.4,69.3,+.032,-4.47,103.6,108.1,-3.12
207,Georgia Tech,ACC,8-15,-2.97,101.1,104.1,66.5,-.046,+5.77,108.7,103.0,-1.47
208,FIU,CUSA,12-12,-2.98,102.0,105.0,69.9,+.043,+0.87,106.0,105.1,-7.74
209,Grambling St.,SWAC,15-8,-3.05,100.2,103.2,67.0,+.083,-5.85,100.4,106.3,+3.46
210,Georgetown,BE,6-18,-3.12,105.5,108.6,67.9,-.075,+6.18,109.1,103.0,-4.40
211,Texas St.,SB,11-14,-3.18,100.8,104.0,63.8,+.037,+0.83,105.0,104.2,-0.68
212,East Carolina,Amer,12-12,-3.21,103.2,106.4,67.1,+.018,-2.68,103.7,106.4,-9.15
213,St. Thomas,Sum,16-10,-3.29,108.8,112.1,65.3,+.048,-4.99,102.7,107.7,-2.35
214,Rhode Island,A10,8-15,-3.32,100.4,103.7,67.6,-.020,+0.24,104.2,104.0,-1.20
215,North Carolina Central,MEAC,10-11,-3.32,102.7,106.0,67.2,-.089,-1.10,103.5,104.6,+6.33
216,San Diego,WCC,11-14,-3.44,111.1,114.6,68.7,-.005,+0.58,105.4,104.8,-2.59
217,George Washington,A10,11-12,-3.48,108.0,111.5,69.0,-.021,-2.15,103.2,105.4,-5.53
218,Murray St.,MVC,13-12,-3.54,106.4,110.0,66.5,+.086,+0.17,104.8,104.6,-0.17
219,SIU Edwardsville,OVC,16-9,-3.68,100.5,104.2,68.7,+.021,-6.20,102.7,108.9,+0.22
220,Sacramento St.,BSky,12-12,-3.85,105.7,109.5,61.7,+.024,-1.06,105.0,106.1,+3.29
221,Purdue Fort Wayne,Horz,15-10,-3.91,101.9,105.9,68.6,+.062,-4.26,103.8,108.1,-0.66
222,Minnesota,B10,7-15,-3.93,100.0,104.0,65.0,+.030,+7.59,108.0,100.4,-6.35
223,Jacksonville,ASun,12-11,-4.28,101.8,106.1,61.4,+.047,+0.46,106.9,106.4,+5.98
224,Milwaukee,Horz,16-8,-4.32,101.5,105.8,71.6,+.096,-5.22,103.0,108.3,+0.87
225,Wofford,SC,13-12,-4.32,107.7,112.0,65.3,+.017,-1.60,104.8,106.4,-0.94
226,Weber St.,BSky,12-12,-4.45,98.8,103.2,65.2,+.050,+0.21,106.2,106.0,+4.25
227,Delaware,CAA,12-13,-4.54,103.1,107.6,66.9,+.005,-2.15,104.8,107.0,-0.14
228,American,Pat,15-8,-4.60,103.4,108.0,63.1,+.076,-7.22,101.4,108.7,-7.87
229,Georgia Southern,SB,12-13,-4.61,100.7,105.3,65.7,-.008,-1.61,104.9,106.5,-3.70
230,UMBC,AE,15-10,-4.82,108.4,113.3,67.6,+.052,-6.82,101.0,107.8,-7.35
231,Northern Colorado,BSky,8-16,-5.17,106.2,111.4,69.2,-.007,+0.79,106.2,105.4,+5.04
232,Army,Pat,13-12,-5.17,104.9,110.1,68.1,-.081,-7.50,100.4,107.9,-7.28
233,North Dakota St.,Sum,9-15,-5.25,105.3,110.5,67.7,-.069,-0.50,106.4,106.9,+6.38
234,Loyola Chicago,A10,8-14,-5.36,102.9,108.3,65.4,-.022,-0.07,105.0,105.1,-3.75
235,Niagara,MAAC,13-9,-5.59,101.4,107.0,62.3,+.131,-4.25,102.6,106.8,-4.42
236,Mercer,SC,12-13,-5.61,101.4,107.0,64.7,-.019,-3.17,103.6,106.8,-2.20
237,Howard,MEAC,14-10,-5.65,101.8,107.4,69.3,+.078,-4.10,102.8,106.9,+0.19
238,East Tennessee St.,SC,9-17,-5.82,100.0,105.8,66.6,-.152,-3.68,104.6,108.3,-4.69
239,La Salle,A10,10-13,-5.88,100.9,106.8,67.5,+.075,-1.01,104.3,105.3,-2.15
240,South Carolina,SEC,8-16,-5.97,102.4,108.4,63.9,+.045,+4.96,108.0,103.0,-3.29
241,Portland St.,BSky,10-14,-6.08,102.5,108.6,71.8,+.023,+0.45,106.2,105.7,+4.97
242,Fairfield,MAAC,10-13,-6.16,98.5,104.6,64.6,+.008,-2.87,102.8,105.7,-0.68
243,Winthrop,BSth,11-14,-6.20,107.1,113.3,66.2,+.009,-1.79,104.5,106.3,+3.35
244,Maryland Eastern Shore,MEAC,14-8,-6.22,97.4,103.7,68.0,+.168,-1.23,104.0,105.3,+5.19
245,Georgia St.,SB,10-14,-6.39,96.9,103.3,66.8,-.056,-1.81,103.4,105.2,-5.19
246,Nicholls St.,Slnd,11-11,-6.41,101.7,108.1,69.7,+.052,+0.24,106.6,106.3,+13.97
247,Southern,SWAC,12-12,-6.57,98.6,105.2,71.9,+.016,-3.88,102.4,106.2,+8.41
248,Western Carolina,SC,13-12,-6.64,102.3,108.9,67.8,+.011,-4.16,103.6,107.8,-3.83
