Rank,Team,Confrence,Win_Loss,Adjusted_Efficiency_Margin,Adjusted_Offensive_Efficency,Adjusted_Defensive_Efficency,Adjusted_tempo,Luck,Strength_of_Schedule_Rating,Adverage_Adjusted_Offensive_Efficency_of_Opponents,Adverage_Adjusted_Defensive_Efficency_of_Opponents,Non_Confrence_Strength_of_Schedule_Rating
249,Western Carolina,SC,14-13,-6.58,102.3,108.8,68.2,+.038,-3.07,104.2,107.3,-3.34
250,Maryland Eastern Shore,MEAC,14-9,-6.62,97.1,103.7,68.4,+.140,-1.90,104.2,106.1,+4.66
251,Robert Morris,Horz,12-15,-6.65,98.5,105.1,66.4,-.040,-3.80,103.5,107.3,-2.02
252,North Alabama,ASun,16-11,-6.90,105.5,112.4,68.4,+.136,-3.18,103.9,107.1,-0.41
253,Idaho St.,BSky,9-17,-6.95,101.7,108.7,65.3,-.093,-2.21,104.6,106.8,-1.03
254,Campbell,BSth,11-15,-7.00,102.6,109.6,64.2,-.048,-3.95,102.4,106.4,-1.70
255,Oakland,Horz,11-16,-7.00,104.0,111.0,67.9,+.035,-0.97,105.0,106.0,+6.47
256,UMKC,Sum,11-16,-7.06,98.7,105.7,63.7,-.001,-2.33,105.5,107.8,+2.13
257,California,P12,3-22,-7.06,99.2,106.3,62.4,-.112,+6.93,107.6,100.7,+1.02
258,Winthrop,BSth,11-16,-7.14,106.5,113.7,67.1,-.009,-2.10,104.1,106.2,+3.21
259,Jacksonville St.,ASun,10-17,-7.16,100.6,107.8,64.9,-.072,-1.16,105.1,106.2,+1.72
260,Bellarmine,ASun,12-15,-7.21,102.6,109.8,62.2,+.045,+0.82,106.2,105.3,+5.11
261,Louisiana Monroe,SB,11-16,-7.24,98.7,105.9,66.3,+.002,+0.85,105.0,104.1,+1.57
262,Alcorn St.,SWAC,13-11,-7.25,101.8,109.1,67.1,+.143,-2.93,100.9,103.8,+8.74
263,UT Arlington,WAC,9-16,-7.29,98.9,106.1,65.6,-.012,+1.79,104.9,103.1,+4.29
264,Lafayette,Pat,9-18,-7.62,95.3,102.9,62.6,-.066,-2.97,104.1,107.1,+4.02
265,Morehead St.,OVC,17-10,-7.62,100.0,107.6,64.2,+.153,-5.25,102.8,108.1,+4.48
266,UT Rio Grande Valley,WAC,12-14,-7.73,101.5,109.3,72.9,+.063,-0.86,105.4,106.2,-5.37
267,USC Upstate,BSth,12-13,-8.02,99.0,107.0,67.8,+.057,-2.95,104.5,107.5,+1.63
268,Illinois St.,MVC,10-17,-8.10,101.5,109.6,64.7,-.000,-3.79,102.9,106.7,-6.50
269,Southern Indiana,OVC,14-13,-8.22,103.4,111.6,69.5,-.017,-7.50,101.4,108.9,-0.91
270,Maine,AE,10-15,-8.27,100.5,108.7,66.0,-.066,-3.33,102.6,105.9,-0.21
271,Tennessee Martin,OVC,16-11,-8.28,100.7,109.0,71.3,+.033,-8.54,101.0,109.5,-2.33
272,Southeast Missouri St.,OVC,13-14,-8.34,99.8,108.2,72.5,+.006,-6.09,102.1,108.2,+1.29
273,Bowling Green,MAC,10-15,-8.35,104.6,112.9,69.5,-.039,-3.40,105.1,108.5,-5.09
274,Dartmouth,Ivy,9-15,-8.40,97.7,106.1,68.5,+.002,-1.35,104.0,105.4,-3.38
275,Canisius,MAAC,6-18,-8.49,101.4,109.9,67.6,-.085,-0.67,104.6,105.3,+4.20
276,Western Illinois,Sum,15-11,-8.69,103.1,111.8,66.7,+.105,-5.28,104.0,109.3,-3.13
277,Prairie View A&M,SWAC,9-16,-8.77,94.0,102.8,67.5,-.098,-4.60,101.5,106.1,+5.65
278,Idaho,BSky,9-17,-8.85,105.0,113.8,66.3,-.093,-4.01,103.6,107.6,-6.48
279,Southeastern Louisiana,Slnd,14-12,-8.93,103.7,112.6,69.2,+.067,-5.50,103.1,108.6,+4.96
280,Valparaiso,MVC,11-16,-8.95,99.7,108.6,67.7,+.034,-2.47,103.9,106.4,-4.58
281,New Hampshire,AE,11-12,-9.05,97.6,106.6,64.5,-.009,-6.07,101.8,107.9,-4.68
282,Coastal Carolina,SB,10-16,-9.08,103.4,112.4,68.3,+.027,-0.57,104.9,105.5,-2.73
283,Lehigh,Pat,14-11,-9.11,99.2,108.3,69.8,+.117,-5.56,102.1,107.6,-0.99
284,Tulsa,Amer,5-19,-9.15,101.4,110.6,68.6,-.047,+4.27,106.9,102.7,-2.85
285,Chicago St.,ind,9-18,-9.49,102.3,111.8,64.5,-.052,-0.21,105.4,105.6,+0.73
286,Illinois Chicago,MVC,10-17,-9.55,97.5,107.1,69.3,-.001,-2.89,102.7,105.6,-9.73
287,Boston University,Pat,12-15,-9.74,98.2,107.9,65.8,+.003,-5.84,101.4,107.2,-4.61
288,UC San Diego,BW,8-17,-9.80,99.4,109.2,65.0,+.047,+0.18,105.2,105.0,+1.86
289,Cal St. Bakersfield,BW,9-16,-9.96,97.2,107.2,62.9,+.004,-0.76,103.8,104.6,+0.31
290,Northeastern,CAA,8-16,-9.97,98.6,108.6,67.3,-.020,-4.00,102.5,106.5,-1.19
291,North Dakota,Sum,10-17,-10.15,101.6,111.7,66.6,-.039,-3.49,104.3,107.8,+0.08
292,Tennessee St.,OVC,16-11,-10.15,99.8,110.0,70.3,+.019,-10.84,99.6,110.5,-9.16
293,Manhattan,MAAC,9-14,-10.23,98.1,108.3,67.3,+.001,-5.91,101.4,107.3,-5.89
294,Mount St. Mary's,MAAC,8-18,-10.23,96.3,106.5,66.1,-.052,-4.00,102.0,106.0,-2.28
295,North Carolina A&T,CAA,12-15,-10.25,99.9,110.2,69.9,+.066,-1.97,103.3,105.3,+5.77
296,Louisville,ACC,3-22,-10.47,100.1,110.5,67.2,-.050,+5.42,108.5,103.0,+1.58
297,Morgan St.,MEAC,12-12,-10.59,96.1,106.7,70.0,+.066,-3.43,104.1,107.5,+2.15
298,Charleston Southern,BSth,8-17,-10.65,107.9,118.5,65.6,-.083,-2.96,103.1,106.0,+1.14
299,Denver,Sum,13-15,-10.75,100.7,111.5,68.2,+.037,-5.60,103.9,109.5,-8.82
300,Miami OH,MAC,8-17,-10.91,104.2,115.1,67.5,-.075,-2.84,104.5,107.3,-0.99
301,South Dakota,Sum,11-15,-10.94,102.7,113.7,66.3,+.051,-2.52,104.3,106.8,+2.09
302,Eastern Michigan,MAC,6-19,-11.00,104.0,115.0,70.0,-.048,-1.02,106.2,107.2,-0.38
303,Wagner,NEC,13-10,-11.01,96.8,107.8,62.6,+.035,-11.61,97.0,108.6,-2.17
304,Tennessee Tech,OVC,12-15,-11.11,99.7,110.8,66.6,+.001,-6.06,101.5,107.6,+1.61
305,Bucknell,Pat,10-17,-11.24,98.5,109.7,67.3,-.054,-7.18,100.3,107.5,-7.11
306,Cal Poly,BW,7-19,-11.30,94.3,105.6,63.6,-.084,-0.19,104.3,104.5,-0.64
307,Texas A&M Commerce,Slnd,11-15,-11.41,99.2,110.6,65.2,+.054,-5.86,103.1,109.0,+1.43
308,Saint Peter's,MAAC,10-14,-11.70,96.0,107.7,63.6,+.030,-6.12,100.4,106.5,-7.82
309,Binghamton,AE,11-13,-11.87,99.1,111.0,66.0,+.056,-5.79,102.3,108.1,-4.69
310,High Point,BSth,11-15,-12.07,100.1,112.2,71.9,+.057,-4.47,103.3,107.8,-4.09
311,Marist,MAAC,8-16,-12.28,95.5,107.8,65.7,-.010,-6.56,100.5,107.1,-9.71
312,Nebraska Omaha,Sum,7-20,-12.36,100.9,113.3,67.8,-.002,+0.82,106.3,105.5,+8.56
313,Arkansas St.,SB,10-17,-12.37,97.7,110.1,63.5,-.013,-3.40,102.7,106.1,-10.20
314,Elon,CAA,6-20,-12.59,97.9,110.5,66.8,-.069,-2.63,103.0,105.7,-1.67
315,Central Michigan,MAC,9-16,-12.66,94.1,106.8,67.3,+.028,-2.46,105.3,107.8,-1.42
316,Jackson St.,SWAC,8-17,-12.70,98.9,111.6,68.8,+.057,-1.99,102.4,104.4,+9.52
317,Arkansas Pine Bluff,SWAC,10-15,-12.75,95.7,108.4,69.5,-.013,-2.56,101.3,103.9,+13.83
318,The Citadel,SC,9-18,-12.83,99.1,111.9,68.0,-.004,-3.44,104.2,107.6,-3.79
319,UTSA,CUSA,7-19,-12.85,100.5,113.3,68.2,+.001,+0.35,104.2,103.9,-6.31
320,Cal St. Northridge,BW,6-19,-12.90,96.3,109.2,64.9,-.003,-1.09,103.5,104.6,-2.74
321,Western Michigan,MAC,6-19,-12.94,103.6,116.6,65.9,-.062,-0.61,105.3,105.9,+1.29
322,Austin Peay,ASun,8-19,-12.96,97.0,109.9,65.0,-.079,-2.27,105.1,107.3,+0.86
323,Sacred Heart,NEC,13-14,-13.04,98.1,111.2,69.7,+.019,-12.00,97.3,109.3,-7.27
324,Texas Southern,SWAC,8-17,-13.37,93.8,107.1,69.5,+.018,-2.88,102.2,105.1,+10.67
325,NJIT,AE,7-17,-13.44,95.8,109.2,66.5,-.038,-5.32,103.4,108.7,-4.56
326,Alabama A&M,SWAC,10-15,-13.49,95.1,108.6,69.5,-.005,-7.56,100.4,107.9,+1.45
327,William & Mary,CAA,9-17,-13.49,100.4,113.9,65.4,+.051,-1.80,104.7,106.5,+1.94
328,Fairleigh Dickinson,NEC,15-12,-13.53,106.3,119.9,69.6,+.069,-12.33,97.0,109.3,-6.36
329,Central Arkansas,ASun,9-18,-14.08,100.5,114.5,72.2,+.078,-2.60,105.0,107.6,-1.31
330,Merrimack,NEC,11-16,-14.14,88.2,102.3,65.8,+.015,-7.62,101.3,108.9,+3.04
331,Stonehill,NEC,13-15,-14.40,94.9,109.3,66.9,+.097,-8.76,99.8,108.6,+0.11
332,Little Rock,OVC,8-19,-14.43,101.5,115.9,71.0,-.031,-6.64,101.6,108.2,-1.06
333,Central Connecticut,NEC,8-19,-14.56,98.1,112.7,64.3,-.088,-9.49,98.8,108.3,-3.24
334,Holy Cross,Pat,9-18,-14.65,95.0,109.7,68.3,-.010,-6.22,100.7,106.9,-4.95
335,Loyola MD,Pat,9-18,-14.68,97.4,112.1,65.4,+.000,-5.22,102.3,107.5,-3.81
336,McNeese St.,Slnd,7-19,-14.86,99.6,114.5,66.3,-.030,-3.63,103.8,107.4,+7.53
337,Stony Brook,CAA,9-17,-14.95,96.8,111.8,63.5,+.032,-4.26,102.1,106.4,+2.41
338,Alabama St.,SWAC,8-17,-15.27,95.4,110.6,66.7,+.042,-3.38,102.4,105.7,+7.22
339,Presbyterian,BSth,5-22,-15.59,96.4,111.9,63.9,-.096,-3.97,103.4,107.3,-4.18
340,Lindenwood,OVC,9-18,-15.96,95.2,111.2,66.5,-.032,-5.74,102.2,107.9,+2.56
341,St. Francis PA,NEC,9-16,-16.10,99.7,115.8,69.0,-.049,-8.86,99.3,108.2,+0.18
342,Bethune Cookman,SWAC,9-16,-16.18,96.6,112.8,69.6,+.021,-6.78,101.7,108.5,-0.97
343,Eastern Illinois,OVC,9-18,-16.19,95.2,111.4,68.1,+.026,-7.28,101.7,109.0,-2.54
344,Evansville,MVC,5-22,-16.51,92.4,108.9,69.7,-.002,-1.35,103.8,105.2,-1.86
345,South Carolina St.,MEAC,4-20,-16.63,100.5,117.1,71.5,-.029,-0.48,105.7,106.2,+3.87
346,Columbia,Ivy,6-19,-16.67,93.6,110.3,69.6,+.003,-1.61,104.1,105.7,-6.50
347,Coppin St.,MEAC,6-19,-16.69,99.7,116.4,72.7,+.066,-1.01,104.5,105.6,+4.09
348,Incarnate Word,Slnd,11-15,-16.85,95.9,112.8,66.6,+.030,-9.14,101.0,110.1,-2.75
349,Hampton,CAA,6-20,-16.87,98.2,115.1,68.6,-.004,-3.28,103.8,107.1,-1.53
350,VMI,SC,6-21,-17.25,99.1,116.4,66.5,-.019,-1.65,104.4,106.0,-1.66
351,Houston Christian,Slnd,8-18,-17.72,103.8,121.5,70.4,-.025,-6.03,103.3,109.3,+0.23
352,Monmouth,CAA,5-21,-18.36,90.9,109.2,68.1,+.033,+1.80,106.3,104.5,+6.66
353,Albany,AE,6-21,-18.59,97.5,116.1,67.0,-.031,-2.37,103.9,106.3,+1.20
354,Delaware St.,MEAC,5-18,-18.70,93.2,111.9,66.9,+.018,-2.61,103.6,106.2,+1.61
355,New Orleans,Slnd,6-18,-19.33,96.0,115.3,71.0,-.089,-7.74,102.5,110.3,+2.01
356,Lamar,Slnd,8-18,-19.74,94.4,114.1,65.9,+.034,-6.11,102.4,108.5,-1.17
357,St. Francis NY,NEC,13-13,-20.08,90.8,110.8,65.9,+.100,-13.78,96.9,110.7,-8.84
358,Mississippi Valley St.,SWAC,3-23,-20.52,91.9,112.4,66.7,-.040,-1.17,103.6,104.8,+9.18
359,Florida A&M,SWAC,5-18,-22.11,89.0,111.1,64.1,+.001,-1.64,103.2,104.9,+13.82
360,IUPUI,Horz,4-23,-24.80,93.2,118.0,66.9,-.079,-5.92,102.2,108.1,-6.83
361,Green Bay,Horz,3-24,-26.03,90.7,116.7,65.1,+.031,-2.39,104.6,107.0,+2.38
362,Hartford,ind,5-20,-28.27,89.8,118.0,65.8,-.045,-9.49,100.2,109.7,-9.21
363,LIU,NEC,3-22,-28.47,85.9,114.4,72.0,-.027,-7.30,101.3,108.6,+5.65
