Rank,Team,Confrence,Win_Loss,Adjusted_Efficiency_Margin,Adjusted_Offensive_Efficency,Adjusted_Defensive_Efficency,Adjusted_tempo,Luck,Strength_of_Schedule_Rating,Adverage_Adjusted_Offensive_Efficency_of_Opponents,Adverage_Adjusted_Defensive_Efficency_of_Opponents,Non_Confrence_Strength_of_Schedule_Rating
249,North Alabama,ASun,16-11,-6.83,105.4,112.2,68.4,+.136,-3.18,103.8,107.0,-0.35
250,Maryland Eastern Shore,MEAC,14-10,-6.87,96.9,103.7,68.6,+.121,-1.85,104.0,105.8,+4.51
251,Southern,SWAC,13-13,-6.95,98.9,105.9,71.8,+.010,-5.03,101.4,106.5,+8.26
252,Campbell,BSth,11-15,-6.97,102.5,109.5,64.2,-.048,-3.99,102.3,106.3,-1.75
253,Idaho St.,BSky,9-17,-6.99,101.6,108.6,65.3,-.093,-2.33,104.4,106.7,-1.21
254,Oakland,Horz,11-16,-7.01,103.9,110.9,67.9,+.035,-1.04,104.9,105.9,+6.42
255,UMKC,Sum,11-16,-7.06,98.5,105.6,63.7,-.001,-2.39,105.4,107.7,+2.07
256,Winthrop,BSth,11-16,-7.08,106.5,113.6,67.1,-.009,-2.13,103.9,106.1,+3.24
257,California,P12,3-22,-7.14,99.1,106.2,62.5,-.112,+6.78,107.5,100.7,+0.75
258,Jacksonville St.,ASun,10-17,-7.20,100.5,107.7,64.9,-.072,-1.27,104.9,106.2,+1.49
259,Louisiana Monroe,SB,11-16,-7.21,98.6,105.8,66.4,+.002,+0.80,104.9,104.0,+1.52
260,Bellarmine,ASun,12-15,-7.21,102.5,109.7,62.3,+.045,+0.75,106.0,105.3,+4.97
261,UT Arlington,WAC,9-16,-7.31,98.8,106.1,65.6,-.012,+1.71,104.7,103.0,+4.15
262,Alcorn St.,SWAC,14-11,-7.42,101.6,109.0,67.2,+.156,-3.69,100.4,104.1,+8.66
263,Morehead St.,OVC,17-10,-7.62,99.9,107.5,64.2,+.153,-5.32,102.7,108.0,+4.42
264,Lafayette,Pat,9-18,-7.67,95.2,102.9,62.6,-.066,-3.11,103.9,107.0,+4.00
265,American,Pat,15-11,-7.72,101.5,109.2,63.2,+.063,-7.91,100.7,108.6,-8.48
266,UT Rio Grande Valley,WAC,12-14,-7.77,101.4,109.2,72.9,+.063,-0.95,105.2,106.2,-5.51
267,USC Upstate,BSth,12-13,-8.00,98.9,106.9,67.8,+.057,-3.01,104.3,107.3,+1.49
268,Illinois St.,MVC,10-17,-8.13,101.4,109.6,64.7,-.000,-3.89,102.7,106.6,-6.63
269,Maine,AE,10-15,-8.25,100.4,108.6,66.0,-.066,-3.38,102.5,105.8,-0.14
270,Southern Indiana,OVC,14-13,-8.27,103.3,111.5,69.5,-.017,-7.61,101.2,108.8,-1.10
271,Tennessee Martin,OVC,16-11,-8.29,100.6,108.9,71.3,+.033,-8.62,100.8,109.5,-2.42
272,Southeast Missouri St.,OVC,13-14,-8.38,99.7,108.1,72.5,+.006,-6.19,101.9,108.1,+1.12
273,Dartmouth,Ivy,9-15,-8.45,97.6,106.0,68.5,+.002,-1.48,103.8,105.3,-3.54
274,Canisius,MAAC,6-18,-8.50,101.3,109.8,67.6,-.085,-0.78,104.5,105.2,+4.10
275,Prairie View A&M,SWAC,9-17,-8.59,94.3,102.8,67.4,-.107,-4.38,101.5,105.8,+5.37
276,Western Illinois,Sum,15-11,-8.70,103.0,111.7,66.7,+.105,-5.37,103.8,109.2,-3.26
277,Idaho,BSky,9-17,-8.84,104.9,113.7,66.3,-.093,-4.06,103.5,107.5,-6.53
278,Bowling Green,MAC,10-16,-8.86,104.4,113.2,69.6,-.052,-3.97,104.4,108.3,-5.09
279,Southeastern Louisiana,Slnd,14-12,-8.91,103.6,112.5,69.2,+.067,-5.55,103.0,108.5,+5.04
280,Valparaiso,MVC,11-17,-8.99,99.4,108.4,67.8,+.021,-2.58,103.6,106.2,-4.74
281,Tulsa,Amer,5-19,-9.03,101.4,110.4,68.6,-.047,+4.25,106.8,102.6,-2.68
282,Coastal Carolina,SB,10-16,-9.05,103.3,112.3,68.3,+.027,-0.61,104.8,105.4,-2.78
283,New Hampshire,AE,11-12,-9.10,97.5,106.6,64.5,-.009,-6.21,101.6,107.8,-4.82
284,Lehigh,Pat,14-11,-9.11,99.1,108.2,69.8,+.117,-5.62,101.9,107.6,-1.01
285,Chicago St.,ind,9-18,-9.55,102.2,111.8,64.5,-.052,-0.32,105.2,105.5,+0.63
286,Illinois Chicago,MVC,10-17,-9.59,97.4,107.0,69.3,-.001,-3.00,102.5,105.6,-9.90
287,UC San Diego,BW,8-17,-9.82,99.3,109.1,65.0,+.047,+0.07,105.0,105.0,+1.67
288,Boston University,Pat,12-15,-9.84,98.0,107.9,65.8,+.003,-5.99,101.2,107.2,-4.72
289,Cal St. Bakersfield,BW,9-16,-9.91,97.1,107.0,62.9,+.004,-0.78,103.7,104.4,+0.32
290,Bucknell,Pat,11-17,-9.98,98.8,108.8,67.2,-.065,-7.58,100.0,107.6,-7.20
291,Tennessee St.,OVC,16-11,-10.10,99.8,109.9,70.3,+.019,-10.86,99.5,110.3,-9.08
292,North Dakota,Sum,10-17,-10.16,101.5,111.6,66.6,-.039,-3.58,104.1,107.7,-0.04
293,Manhattan,MAAC,9-14,-10.23,97.9,108.2,67.3,+.001,-6.00,101.3,107.3,-5.98
294,Mount St. Mary's,MAAC,8-18,-10.32,96.1,106.4,66.1,-.052,-4.16,101.8,106.0,-2.54
295,Louisville,ACC,3-22,-10.37,100.1,110.5,67.2,-.050,+5.44,108.3,102.8,+1.62
296,Northeastern,CAA,8-17,-10.58,98.5,109.0,67.4,-.012,-3.28,102.8,106.1,-1.25
297,Charleston Southern,BSth,8-17,-10.69,107.7,118.4,65.6,-.083,-3.06,102.9,106.0,+0.97
298,Denver,Sum,13-15,-10.75,100.6,111.4,68.2,+.037,-5.67,103.8,109.5,-8.89
299,Jackson St.,SWAC,9-17,-10.86,100.1,110.9,68.8,+.029,-2.58,102.2,104.7,+9.66
300,South Dakota,Sum,11-15,-10.93,102.7,113.6,66.3,+.051,-2.57,104.2,106.7,+2.06
301,Miami OH,MAC,8-18,-11.01,104.4,115.4,67.3,-.069,-2.08,105.0,107.1,-0.89
302,Wagner,NEC,13-10,-11.11,96.6,107.7,62.6,+.035,-11.79,96.8,108.5,-2.40
303,Tennessee Tech,OVC,12-15,-11.14,99.6,110.8,66.6,+.001,-6.16,101.3,107.5,+1.49
304,North Carolina A&T,CAA,12-16,-11.24,99.9,111.1,69.9,+.060,-2.50,102.8,105.3,+5.84
305,Cal Poly,BW,7-19,-11.25,94.3,105.5,63.6,-.084,-0.20,104.2,104.4,-0.61
306,Morgan St.,MEAC,12-13,-11.35,94.4,105.8,70.5,+.057,-4.00,103.8,107.8,+2.05
307,Texas A&M Commerce,Slnd,11-15,-11.36,99.1,110.5,65.2,+.054,-5.87,103.0,108.8,+1.48
308,Saint Peter's,MAAC,10-14,-11.69,95.9,107.6,63.6,+.030,-6.19,100.2,106.4,-7.78
309,Binghamton,AE,11-13,-11.90,99.0,110.9,66.0,+.056,-5.91,102.2,108.1,-4.80
310,Eastern Michigan,MAC,6-20,-11.99,103.1,115.0,69.9,-.043,-0.94,106.0,107.0,-0.50
311,High Point,BSth,11-15,-12.06,100.0,112.1,71.9,+.057,-4.53,103.2,107.7,-4.17
312,Central Michigan,MAC,10-16,-12.08,94.4,106.5,67.4,+.047,-2.65,105.2,107.9,-1.48
313,Texas Southern,SWAC,9-17,-12.10,94.2,106.3,69.6,+.022,-2.94,102.1,105.1,+10.80
314,Marist,MAAC,8-16,-12.31,95.4,107.7,65.7,-.010,-6.67,100.3,107.0,-9.83
315,Arkansas St.,SB,10-17,-12.32,97.6,109.9,63.5,-.013,-3.42,102.6,106.0,-10.21
316,Nebraska Omaha,Sum,7-20,-12.35,100.7,113.1,67.8,-.002,+0.76,106.3,105.5,+8.59
317,The Citadel,SC,9-18,-12.80,99.0,111.8,68.0,-.004,-3.46,104.0,107.5,-3.75
318,Cal St. Northridge,BW,6-19,-12.83,96.2,109.0,64.9,-.003,-1.10,103.4,104.5,-2.72
319,Austin Peay,ASun,8-19,-12.88,96.9,109.8,65.0,-.079,-2.27,105.0,107.2,+0.96
320,Alabama A&M,SWAC,11-15,-12.95,95.5,108.5,69.4,+.015,-7.59,100.3,107.9,+1.50
321,Arkansas Pine Bluff,SWAC,10-16,-12.95,95.7,108.6,69.4,-.027,-3.36,100.9,104.3,+14.03
322,William & Mary,CAA,10-17,-12.96,100.7,113.7,65.3,+.069,-2.04,104.5,106.5,+1.82
323,UTSA,CUSA,7-19,-12.97,100.3,113.2,68.2,+.001,+0.20,104.1,103.9,-6.63
324,Elon,CAA,7-20,-12.98,97.8,110.8,66.6,-.047,-3.58,102.5,106.1,-1.76
325,Sacred Heart,NEC,13-14,-13.14,97.9,111.1,69.7,+.019,-12.16,97.2,109.3,-7.46
326,NJIT,AE,7-17,-13.48,95.6,109.1,66.5,-.038,-5.44,103.2,108.7,-4.66
327,Western Michigan,MAC,6-20,-13.51,103.2,116.7,66.0,-.056,-0.27,105.1,105.4,+1.20
328,Fairleigh Dickinson,NEC,15-12,-13.56,106.2,119.8,69.6,+.069,-12.44,96.8,109.2,-6.42
329,Central Arkansas,ASun,9-18,-14.02,100.4,114.4,72.2,+.078,-2.62,104.8,107.5,-1.29
330,Merrimack,NEC,11-16,-14.12,88.1,102.2,65.8,+.015,-7.66,101.2,108.8,+3.12
331,Little Rock,OVC,8-19,-14.37,101.4,115.7,71.0,-.031,-6.65,101.5,108.2,-1.00
332,Stonehill,NEC,13-15,-14.46,94.8,109.2,66.9,+.097,-8.90,99.6,108.5,-0.01
333,Central Connecticut,NEC,8-19,-14.66,98.0,112.6,64.3,-.088,-9.64,98.7,108.3,-3.42
334,Loyola MD,Pat,9-18,-14.69,97.3,112.0,65.5,+.000,-5.33,102.2,107.5,-4.05
335,Holy Cross,Pat,9-18,-14.72,94.9,109.6,68.3,-.010,-6.35,100.5,106.9,-5.14
336,McNeese St.,Slnd,7-19,-14.84,99.5,114.3,66.4,-.030,-3.69,103.6,107.3,+7.48
337,Stony Brook,CAA,9-18,-15.15,96.3,111.4,63.6,+.027,-4.23,102.1,106.4,+2.28
338,Presbyterian,BSth,5-22,-15.53,96.3,111.8,63.9,-.096,-3.97,103.3,107.2,-4.14
339,Alabama St.,SWAC,8-18,-15.55,95.5,111.0,66.8,+.031,-3.88,102.0,105.9,+7.36
340,South Carolina St.,MEAC,5-20,-15.90,99.7,115.6,71.9,-.022,-1.27,104.9,106.2,+3.79
341,Lindenwood,OVC,9-18,-16.00,95.1,111.1,66.5,-.032,-5.84,102.0,107.9,+2.33
342,St. Francis PA,NEC,9-16,-16.15,99.6,115.7,69.0,-.049,-8.98,99.1,108.1,+0.12
343,Eastern Illinois,OVC,9-18,-16.18,95.1,111.3,68.1,+.026,-7.31,101.7,109.0,-2.49
344,Evansville,MVC,5-22,-16.52,92.3,108.8,69.8,-.002,-1.43,103.7,105.1,-1.91
345,Hampton,CAA,6-21,-16.52,98.4,115.0,68.4,-.016,-3.44,103.6,107.0,-1.36
346,Columbia,Ivy,6-19,-16.76,93.4,110.2,69.6,+.003,-1.76,103.9,105.7,-6.70
347,Incarnate Word,Slnd,11-15,-16.97,95.7,112.7,66.6,+.030,-9.31,100.8,110.1,-3.05
348,VMI,SC,6-21,-17.29,99.0,116.3,66.5,-.019,-1.78,104.2,106.0,-1.87
349,Monmouth,CAA,6-21,-17.42,91.9,109.3,68.0,+.036,+1.00,105.7,104.7,+6.59
350,Coppin St.,MEAC,6-20,-17.54,99.1,116.6,72.4,+.065,-0.88,104.4,105.3,+3.91
351,Houston Christian,Slnd,8-18,-17.78,103.7,121.4,70.4,-.025,-6.15,103.1,109.3,+0.04
352,Bethune Cookman,SWAC,9-17,-17.91,96.0,113.9,69.5,+.023,-7.20,101.5,108.7,-1.15
353,Albany,AE,6-21,-18.70,97.4,116.1,67.0,-.031,-2.57,103.6,106.2,+0.93
354,New Orleans,Slnd,6-18,-19.33,95.9,115.2,71.0,-.089,-7.82,102.3,110.2,+1.93
355,Delaware St.,MEAC,5-19,-19.40,92.8,112.2,67.4,+.019,-2.27,103.7,105.9,+1.45
356,Lamar,Slnd,8-18,-19.73,94.3,114.0,65.9,+.034,-6.17,102.3,108.4,-1.23
357,Mississippi Valley St.,SWAC,4-23,-19.97,92.4,112.4,66.8,-.024,-1.98,103.1,105.1,+9.06
358,St. Francis NY,NEC,13-13,-20.18,90.6,110.8,65.9,+.100,-13.96,96.7,110.7,-9.05
359,Florida A&M,SWAC,5-19,-21.65,89.0,110.7,64.1,-.013,-2.19,103.0,105.2,+13.82
360,IUPUI,Horz,4-23,-24.78,93.1,117.9,66.9,-.079,-5.97,102.1,108.0,-6.90
361,Green Bay,Horz,3-24,-25.99,90.6,116.6,65.1,+.031,-2.42,104.4,106.9,+2.37
362,LIU,NEC,3-22,-28.55,85.7,114.3,72.0,-.027,-7.47,101.2,108.6,+5.50
363,Hartford,ind,5-21,-28.62,89.6,118.3,65.7,-.039,-8.98,100.2,109.2,-8.68
